Gene	NAME	CSM5LLGB.kegg.e-40.m8-hit-keg-cat	CSM6J2H9.kegg.e-40.m8-hit-keg-cat	CSM79HGR.kegg.e-40.m8-hit-keg-cat	ESM5GEYX.kegg.e-40.m8-hit-keg-cat	ESM5GEYY.kegg.e-40.m8-hit-keg-cat	ESM5GEZ1.kegg.e-40.m8-hit-keg-cat	ESM5MEAB.kegg.e-40.m8-hit-keg-cat	ESM5MEB9.kegg.e-40.m8-hit-keg-cat	ESM5MEC7.kegg.e-40.m8-hit-keg-cat	ESM5MEDP.kegg.e-40.m8-hit-keg-cat	ESM5MEE2.kegg.e-40.m8-hit-keg-cat	ESM5MEEJ.kegg.e-40.m8-hit-keg-cat	ESM718U9.kegg.e-40.m8-hit-keg-cat	ESM7F5AE.kegg.e-40.m8-hit-keg-cat	HSM5MD6G.kegg.e-40.m8-hit-keg-cat	HSM5MD6S.kegg.e-40.m8-hit-keg-cat	HSM67VDR.kegg.e-40.m8-hit-keg-cat	HSM67VDT.kegg.e-40.m8-hit-keg-cat	HSM6XRQC.kegg.e-40.m8-hit-keg-cat	HSM6XRTE.kegg.e-40.m8-hit-keg-cat	HSM7CZ2X.kegg.e-40.m8-hit-keg-cat	HSM7J4JV.kegg.e-40.m8-hit-keg-cat	HSMA33J1.kegg.e-40.m8-hit-keg-cat	mock_even_lc-hit-keg-cat	Category	SuperPathway	SubPathway	KOAnnot
K13378	K13378	0.0	0.000149371	0.000255055	0.00017927400000000002	0.000162144	9.590000000000001e-05	0.000234302	0.000256109	0.000297031	0.000377823	5.660000000000001e-05	0.000292322	0.000330915	0.000326023	0.0	0.000312132	0.000199717	0.000364874	0.000362395	0.000297764	5.8099999999999996e-05	0.000128056	0.000245672	8.6e-05	Metabolism	Energy metabolism	Oxidative_phosphorylation	nuoCD; NADH-quinone oxidoreductase subunit C/D
K14170	K14170	0.0	0.0	0.000333894	0.000287658	0.00030136	0.000587656	0.000251183	0.000192791	0.000295525	8.170000000000001e-05	0.00045034199999999995	0.000164925	0.00019961599999999998	0.000109766	0.0	0.000255547	0.00018672	0.000151985	0.00026048099999999996	0.000155186	0.000240389	0.000480646	0.000274179	0.000170688	Metabolism	Amino acid metabolism	Phenylalanine_tyrosine_and_tryptophan_biosynthesis	pheA; chorismate mutase / prephenate dehydratase
K08138	K08138: MFS transporter SP family xylose:H+ symportor	0.0	0.0	0.000222849	0.000192638	0.000245871	6.42e-05	0.00040563599999999996	0.00019486900000000002	0.000238039	0.000374217	8.25e-05	0.00029507400000000004	0.000365847	0.00025363400000000003	0.0	0.000168755	0.000216073	0.000303851	6.61e-05	0.000244756	0.00021601400000000002	0.00027887400000000003	0.000187196	2.44e-05	None	None	None	None
K08137	K08137: MFS transporter SP family galactose:H+ symporter	0.0	0.0	1.76e-05	5.3700000000000004e-05	8.540000000000002e-05	4.85e-05	3.86e-05	2.26e-05	3.79e-05	3.3e-05	2.14e-05	6.61e-05	0.000215858	4.07e-05	0.0	8.809999999999999e-05	2.48e-05	7.31e-05	0.0	9.87e-05	0.000126042	0.0	2.7699999999999996e-05	5.5299999999999996e-05	None	None	None	None
K02192	K02192: bacterioferritin-associated ferredoxin	0.0	0.0	0.0	0.0	9.4e-05	0.00012098	0.0	0.0	0.0	0.0	0.0	0.0	0.000398052	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000237907	0.0	0.0	0.0	None	None	None	None
K02191	K02191: precorrin-8W decarboxylase	0.0	0.0	0.0	3.12e-05	0.00017099200000000002	0.00011753	0.0	5.39e-05	0.0	0.0	5.0900000000000004e-05	0.0	0.0	0.0	0.0	7.04e-05	0.0	0.0	0.0	4.59e-05	7.809999999999999e-05	0.00022739	6.61e-05	0.000355687	Metabolism	Metabolism of cofactors and vitamins	Porphyrin_and_chlorophyll_metabolism	cbiT; cobalt-precorrin-6B (C15)-methyltransferase
K02190	K02190: sirohydrochlorin cobaltochelatase	0.0	0.000259926	0.00022707400000000001	0.000297975	0.00035988	0.00051786	0.0004909480000000001	0.000363496	0.000553653	0.00028078099999999997	0.00042889400000000003	0.0005026830000000001	0.00042069	0.00038504	0.0	0.000494794	0.000398699	0.000488434	0.0007153810000000001	0.000302599	0.000432009	0.000113374	0.000429598	0.0	Metabolism	Metabolism of cofactors and vitamins	Porphyrin_and_chlorophyll_metabolism	cbiK; sirohydrochlorin cobaltochelatase
K02197	K02197: cytochrome c-type biogenesis protein CcmE	0.0	0.0	0.0	0.0	0.000135755	0.000149708	0.000104169	0.000137836	0.0	0.0	0.0	0.0	0.000160222	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.58e-05	0.0	8.109999999999999e-05	0.0	None	None	None	None
K02196	K02196: cytochrome c-type biogenesis protein CcmD	0.0	0.0	0.0	0.0	9.53e-05	0.00011061	0.0	0.00015688399999999998	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00017502200000000002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Environmental Information Processing	Membrane transport	ABC_transporters	ccmD; heme exporter protein D
K02195	K02195: heme exporter membrane protein CcmC	0.0	0.0	7.15e-05	4.03e-05	0.000131765	0.000101075	1.91e-05	8.8e-05	3.81e-05	6.49e-05	5.3e-05	0.000160799	0.000295391	7.140000000000001e-05	0.0	7.340000000000001e-05	0.000141265	0.000121786	0.0	0.00017662	6.51e-05	2.4100000000000003e-05	6.49e-05	0.000107661	Environmental Information Processing	Membrane transport	ABC_transporters	ccmC; heme exporter protein C
K02194	K02194: heme exporter membrane protein CcmB	0.0	0.0	0.0	2.8300000000000003e-05	8.83e-05	6.34e-05	8.14e-05	9.51e-05	0.0	0.0	4.47e-05	4.61e-05	0.0	0.0	0.0	0.0	0.000106847	5.07e-05	0.0	3.4e-05	0.0	0.000101628	0.0	0.0	Environmental Information Processing	Membrane transport	ABC_transporters	ccmB; heme exporter protein B
K13195	K13195	0.0	0.0	9.15e-05	6.86e-05	7.69e-05	4.23e-05	0.0	0.0	4.8700000000000005e-05	8.3e-05	0.0	5.59e-05	0.0	0.0	0.0	7.509999999999998e-05	0.0	0.000131377	0.000178871	0.000107605	0.0	0.0	0.0	0.0	None	None	None	None
K01026	K01026: propionate CoA-transferase	0.0	0.00057722	3.24e-05	9.67e-05	0.000102225	0.000277381	6.8e-05	7.53e-05	0.00020071099999999998	8.82e-05	9.559999999999999e-05	0.00011781299999999999	0.000292657	3.65e-05	0.0	0.0	6.69e-05	8.32e-05	6.159999999999999e-05	4.95e-05	0.00025588	0.0	0.000122915	0.0	Metabolism	Carbohydrate metabolism	Pyruvate_metabolism	pct; propionate CoA-transferase
K02371	K02371: enoyl-[acyl carrier protein] reductase II	0.000507019	0.00100822	0.0005035780000000001	0.000492775	0.000465231	0.000644143	0.00056675	0.00060262	0.000626908	0.000671545	0.000761077	0.00080672	0.0003973	0.000604019	0.0	0.00073763	0.0005543169999999999	0.0006889919999999999	0.000921853	0.000554206	0.000723338	0.000570248	0.000739015	0.000109489	Metabolism	Lipid metabolism	Fatty_acid_biosynthesis	fabK; enoyl-[acyl-carrier protein] reductase II
K03719	K03719: Lrp/AsnC family transcriptional regulator leucine-responsive	0.0	0.0	0.000435218	0.0005675540000000001	0.0005400380000000001	0.0005367680000000001	0.000804367	0.000915593	0.00055957	0.00078078	0.0005046580000000001	0.000707677	0.0	0.000433566	0.0	0.0007904710000000001	0.000674938	0.000654551	0.000432505	0.00046557900000000004	0.00067175	0.0008616219999999999	0.00082362	0.0006064169999999999	None	None	None	None
K02377	K02377: GDP-L-fucose synthase	0.0	0.0	0.000479912	0.000451106	0.00046055099999999996	0.000245942	0.000559008	0.00041296	0.000404426	0.000688001	0.00038065699999999996	0.0007034910000000001	0.0006389680000000001	0.000702778	0.0	0.00042422	0.0006351519999999999	0.0006248769999999999	0.000455138	0.00046957199999999997	0.00043745800000000005	0.000570331	0.00040116800000000003	0.00020773099999999998	Metabolism	Carbohydrate metabolism	Fructose_and_mannose_metabolism	TSTA3 fcl; GDP-L-fucose synthase
K03712	K03712: MarR family transcriptional regulator	0.0	0.0	0.00038888599999999996	3.8299999999999996e-05	0.000377513	0.00054511	0.000366646	0.00013864	0.000169879	0.0	0.000320575	6.24e-05	0.0005057	5.8200000000000005e-05	0.0	8.379999999999999e-05	0.000152375	0.00021512099999999998	0.000213943	0.000124595	0.000389262	0.00013756899999999998	0.0	0.00047084199999999996	None	None	None	None
K07781	K07781: LuxR family transcriptional regulator capsular biosynthesis	0.0	0.0	0.0	0.0	3.2200000000000003e-05	3.74e-05	0.0	5.08e-05	4.3e-05	0.0	0.0	0.0	0.00012306899999999998	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.36e-05	0.0	0.0	0.0	Environmental Information Processing	Signal transduction	Two-component_system	rcsA; LuxR family transcriptional regulator capsular biosynthesis positive transcription factor
K03710	K03710: GntR family transcriptional regulator	0.0	0.000317338	0.00037721099999999996	0.00029509400000000003	0.00032541	0.000221129	0.00021885	0.00030104	0.00025123	0.000247367	0.00016166	0.00020915900000000002	0.00010231	0.000168136	0.0	0.000227097	9.609999999999999e-05	0.00029702	0.0	0.00028198	0.000186209	0.0	0.00031302799999999997	2.8999999999999997e-05	None	None	None	None
K03711	K03711: Fur family transcriptional regulator ferric uptake regulator	0.00127302	0.00218929	0.00132443	0.00124591	0.00191068	0.00121693	0.00169211	0.00177897	0.00126304	0.00143381	0.00135613	0.00139338	0.00121297	0.0014165	0.0	0.00157166	0.00168044	0.00138293	0.00202152	0.00178096	0.00132643	0.00136812	0.00115136	0.0	None	None	None	None
K03716	K03716: spore photoproduct lyase	0.0	0.0	2.51e-05	7.56e-05	2.02e-05	0.000137632	5.41e-05	3.16e-05	2.6700000000000002e-05	4.3799999999999994e-05	5.8399999999999997e-05	3.07e-05	0.0	2.8699999999999996e-05	0.0	8.25e-05	3.52e-05	6.87e-05	0.0	2.78e-05	4.57e-05	0.0	7.74e-05	0.0	None	None	None	None
K03717	K03717: LysR family transcriptional regulator transcriptional activator of	0.0	0.0	0.0	2.0300000000000002e-05	6.68e-05	2.51e-05	0.0	7.11e-05	2.8800000000000002e-05	0.0	0.0	0.0	0.000168801	0.0	0.0	0.0	0.0	0.0	0.00011096	0.0	9.86e-05	0.0	0.0	1.0800000000000002e-05	None	None	None	None
K07029	K07029	0.00050994	0.00123647	0.000979057	0.000856647	0.000649539	0.0006991510000000001	0.000841504	0.00095374	0.000701989	0.00100955	0.000767636	0.00073141	0.000958357	0.0009527489999999999	0.0	0.000907063	0.0007745260000000001	0.000968483	0.00101836	0.00115962	0.00063051	0.000715464	0.000662145	0.000430851	Metabolism	Lipid metabolism	Glycerolipid_metabolism	dagK; diacylglycerol kinase (ATP)
K12291	K12291: pilus assembly protein HofP	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.15e-05	6.0599999999999996e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00010357799999999999	0.0	0.0	0.0	None	None	None	None
K03488	K03488: beta-glucoside operon transcriptional antiterminator	0.0	0.0	0.000150514	4.55e-05	0.000142879	0.000362114	0.0	0.00026409299999999997	0.000159152	0.000109905	0.000323077	0.00036994400000000003	0.000260839	0.000103828	0.0	0.00019752099999999998	0.000126249	0.000123311	0.000114854	0.00019345900000000002	0.00010393200000000001	0.0	0.000417485	0.000398009	None	None	None	None
K13832	K13832	0.0	0.0	0.0	0.0	0.0	1.7e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Metabolism	Amino acid metabolism	Phenylalanine_tyrosine_and_tryptophan_biosynthesis	aroDE DHQ-SDH; 3-dehydroquinate dehydratase / shikimate dehydrogenase
K02171	K02171: penicillinase repressor	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005381	Human Diseases	Drug resistance	beta-Lactam_resistance	blaI; BlaI family transcriptional regulator penicillinase repressor
K02170	K02170: biotin biosynthesis protein BioH	0.0	0.0	0.0	0.0	7.809999999999999e-05	6.05e-05	0.0	8.209999999999999e-05	3.48e-05	0.0	0.0	0.0	9.95e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.9499999999999996e-05	0.0	0.0	0.00012023	Metabolism	Metabolism of cofactors and vitamins	Biotin_metabolism	bioH; pimeloyl-[acyl-carrier protein] methyl ester esterase
K02173	K02173: hypothetical protein	0.0	0.0	0.0	0.0	2.8199999999999998e-05	3.27e-05	0.0	4.44e-05	3.76e-05	0.0	0.0	0.0	0.000107491	3.79e-05	0.0	0.0	4.6500000000000005e-05	4.8100000000000004e-05	0.0	3.8900000000000004e-05	0.00012849	0.0	0.0	0.0	None	None	None	None
K02172	K02172: bla regulator protein blaR1	0.0	0.0	4.26e-05	2.13e-05	1.13e-05	2.6300000000000002e-05	0.0	7.140000000000001e-05	1.51e-05	0.0	5.05e-05	0.0	0.0	1.62e-05	0.0	2.33e-05	0.0	0.0	0.0	1.56e-05	0.0	3.8299999999999996e-05	4.3799999999999994e-05	0.0	Human Diseases	Drug resistance	beta-Lactam_resistance	blaR1; bla regulator protein blaR1
K03482	K03482: GntR family transcriptional regulator glv operon transcriptional	0.0	0.0	0.0	2.64e-05	0.000137476	3.24e-05	0.0	4.4200000000000004e-05	7.28e-05	0.0	0.0	0.0	0.00010659100000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.37e-05	0.0	0.0	0.0	None	None	None	None
K02009	K02009: cobalt transport protein	0.0	0.0	0.0	0.0	7.170000000000001e-05	8.240000000000001e-05	0.0	9.92e-05	9.48e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000308805	0.00017554700000000002	0.0	0.0	0.0	0.0	Environmental Information Processing	Membrane transport	ABC_transporters	cbiN; cobalt/nickel transport protein
K03480	K03480: transcriptional antiterminator	0.0	0.0	0.0	8.13e-05	0.0	0.000156709	0.0	3.81e-05	0.00011630399999999999	0.0	0.000165075	3.71e-05	0.0	3.4899999999999995e-05	0.0	9.990000000000002e-05	0.0	0.000148841	0.0	3.34e-05	0.000143642	0.000212844	9.379999999999999e-05	2.8699999999999996e-05	None	None	None	None
K07782	K07782: LuxR family transcriptional regulator	0.0	0.0	0.0	2.62e-05	2.78e-05	3.17e-05	6.890000000000001e-05	0.0	7.36e-05	0.0	0.0	0.0	0.000104407	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.34e-05	0.0	0.0	0.0	Environmental Information Processing	Signal transduction	Two-component_system	sdiA; LuxR family transcriptional regulator
K03486	K03486: GntR family transcriptional regulator trehalose operon	0.0	0.0	0.0	2.6000000000000002e-05	5.610000000000001e-05	3.27e-05	7.56e-05	4.44e-05	3.68e-05	0.0	8.2e-05	4.23e-05	0.0	0.0	0.0	5.68e-05	0.000147	0.0	0.0	0.0	0.0	0.0	5.3299999999999995e-05	0.0	None	None	None	None
K03487	K03487: LacI family transcriptional regulator asc operon repressor	0.0	0.0	0.0	0.0	7.730000000000001e-05	4.44e-05	5.25e-05	0.0	5.12e-05	0.0	5.8200000000000005e-05	0.0	0.000217248	0.0	0.0	3.84e-05	3.4399999999999996e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	None	None	None	None
K03484	K03484: LacI family transcriptional regulator sucrose operon repressor	0.0	0.00024313099999999997	0.00012756899999999998	0.000172914	0.0001781	0.000260727	0.0	0.00015877100000000002	0.000131941	4.6e-05	0.000361408	0.000124842	0.0	0.00017414900000000002	0.0	8.4e-05	0.00014355299999999999	7.049999999999999e-05	9.6e-05	0.000214872	0.000184052	6.840000000000001e-05	0.000308873	0.000281656	None	None	None	None
K01751	K01751: diaminopropionate ammonia-lyase	0.0008782989999999999	0.000392207	4.1e-05	3.0799999999999996e-05	0.000148501	0.000193151	0.00017808	0.000104861	0.000134281	0.0	9.88e-05	0.000100281	0.000127696	9.46e-05	0.0	3.41e-05	2.8699999999999996e-05	0.000112756	0.0	0.000113903	0.000379785	0.0	0.000160483	0.000339719	None	None	None	None
K00709	K00709: histo-blood group ABO system transferase	0.0	0.0	0.0	1.74e-05	1.85e-05	0.0	0.0	5.8200000000000005e-05	0.0	0.0	5.5e-05	2.8300000000000003e-05	0.0	2.65e-05	0.0	0.0	0.0	3.16e-05	0.0	0.0	0.0	0.0	0.0	0.0	Metabolism	Glycan biosynthesis and metabolism	Glycosphingolipid_biosynthesis_-_lacto_and_neolacto_series	ABO; histo-blood group ABO system transferase
K06944	K06944	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5e-08	None	None	None	None
K12262	K12262: cytochrome b561	0.0	0.0	0.0	3.59e-05	3.81e-05	3.87e-05	0.0	0.0	4.45e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.609999999999999e-05	0.0	0.0	0.0	None	None	None	None
K12295	K12295: two-component system AgrA family response regulator ComE	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.759999999999999e-05	Environmental Information Processing	Signal transduction	Two-component_system	comE; two-component system AgrA family response regulator ComE
K12823	K12823	0.0	0.0	0.0	9.43e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Genetic Information Processing	Transcription	Spliceosome	DDX5 DBP2; ATP-dependent RNA helicase DDX5/DBP2
K02283	K02283: pilus assembly protein CpaF	0.0	0.0	0.00043846	0.00044992	0.00026252299999999997	0.000575533	0.000218382	0.00046700699999999997	0.000299516	0.000293443	0.0006219390000000001	0.00023019400000000003	0.0	0.00028095	0.0	0.000317672	0.000530133	0.00024561	0.000421569	0.000197703	0.000578743	0.000330785	0.00047344300000000004	0.000131729	None	None	None	None
K02282	K02282: pilus assembly protein CpaE	0.0	0.0	2.22e-05	0.0	0.0	1.9399999999999997e-05	0.0	0.0	0.0	0.0	0.0	5.08e-05	0.0	0.0	0.0	0.0	2.8300000000000003e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	None	None	None	None
K03808	K03808: paraquat-inducible protein A	0.0	0.0	0.0	1.4999999999999999e-05	7.87e-05	0.000108436	8.48e-05	9.63e-05	8.159999999999999e-05	0.0	4.7e-05	0.0	0.00011297299999999999	0.0	0.0	0.0	5.489999999999999e-05	0.0	7.670000000000001e-05	0.0	0.000106266	0.0	0.0	0.00015962299999999999	None	None	None	None
K03809	K03809: Trp repressor binding protein	0.0	0.0	0.0	0.0	3.32e-05	0.000115285	0.0	4.8899999999999996e-05	0.0	0.0	0.0	0.0	0.000251869	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00014657	0.0	0.0	0.00034242699999999997	Metabolism	Metabolism of cofactors and vitamins	Ubiquinone_and_other_terpenoid-quinone_biosynthesis	wrbA; NAD(P)H dehydrogenase (quinone)
K03806	K03806: AmpD protein	0.0	0.0	0.0	0.0	0.00010319200000000001	0.000161301	9.740000000000001e-05	0.00010694200000000001	9.48e-05	0.0	5.39e-05	0.0	0.00013623200000000002	0.0	0.0	0.0	5.8899999999999995e-05	0.0	0.00017789900000000003	4.41e-05	8.14e-05	0.0	0.0	0.0	None	None	None	None
K06940	K06940	0.0	0.0	0.000315025	0.000103022	0.000308669	0.000300872	7.929999999999999e-05	9.51e-05	0.000264055	0.000129866	0.00026814	0.0	0.00021773799999999998	8.759999999999999e-05	0.0	6.08e-05	0.000107582	9.740000000000001e-05	0.0	7.879999999999999e-05	6.8e-05	0.0	8.06e-05	0.0	None	None	None	None
K03804	K03804: chromosome partition protein MukE	0.0	0.0	0.0	0.0	2.75e-05	3.19e-05	0.0	4.24e-05	3.6700000000000004e-05	0.0	4.07e-05	0.0	0.0	0.0	0.0	0.0	9.549999999999999e-05	0.0	0.000134153	0.0	0.000124054	0.0	0.0	0.0	None	None	None	None
K03805	K03805: thiol:disulfide interchange protein DsbG	0.0	0.0	0.0	0.0	8.070000000000001e-05	3.12e-05	0.0	4.24e-05	3.59e-05	0.0	0.0	0.0	0.00019778	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.14e-05	0.0	0.0	0.0	None	None	None	None
K03803	K03803: sigma-E factor negative regulatory protein RseC	0.0	0.0	0.000178506	0.000179142	0.00041158	0.000214937	0.000513807	0.000527306	0.000318163	0.000542731	0.00028047900000000004	0.000439482	0.00018327599999999998	0.000341699	0.0	0.000489974	0.000419473	0.000489774	0.00023549200000000001	0.000263382	0.000597096	0.000485878	0.000276329	3.68e-08	None	None	None	None
K03800	K03800: lipoate-protein ligase A	0.0	0.0	0.000328534	0.000310106	0.000313897	0.000153948	7.25e-05	0.00022735	0.000271666	0.00030223	0.00012423799999999999	0.000258039	0.000364815	0.000259291	0.0	0.000170192	0.00022905099999999997	0.00038080199999999996	0.00037429	0.000288283	0.000356719	0.0	0.000320125	0.00020559099999999998	Metabolism	Metabolism of cofactors and vitamins	Lipoic_acid_metabolism	lplA; lipoate-protein ligase A
K03801	K03801: lipoyl(octanoyl) transferase	0.0	0.00135662	0.000411755	0.000234823	0.00035007800000000003	0.00016413099999999998	0.000575064	0.000243838	0.000430139	0.000729443	0.00020884700000000001	0.000653583	0.000655961	0.00041538400000000003	0.0	0.000508324	0.000380145	0.000653484	0.00023853900000000001	0.000467466	0.0002108	0.00036858800000000004	0.00032481400000000004	0.00029376799999999997	Metabolism	Metabolism of cofactors and vitamins	Lipoic_acid_metabolism	lipB; lipoyl(octanoyl) transferase
K03154	K03154: thiamine biosynthesis ThiS	0.00268105	0.0	0.000600116	0.00037781699999999996	0.000368715	0.000885108	0.00100855	0.000318522	0.000404879	0.000460436	0.000895249	0.00046494099999999997	0.0	0.00043641	0.0	0.0006276259999999999	0.000533022	0.000479537	0.000320915	0.000527344	0.00115025	0.0006889369999999999	0.000574601	0.0	Genetic Information Processing	Folding sorting and degradation	Sulfur_relay_system	thiS; sulfur carrier protein
K03624	K03624: transcription elongation factor GreA	0.00110594	0.0010262000000000001	0.00120604	0.00121403	0.00121815	0.00141351	0.000914392	0.00138152	0.00134799	0.00133572	0.00121664	0.00126849	0.000651406	0.00108091	0.0	0.00120236	0.00139102	0.00114971	0.000833005	0.00139489	0.00121754	0.00111907	0.00146026	0.00131749	None	None	None	None
K03625	K03625: N utilization substance protein B	0.0	0.000513101	0.0006949460000000001	0.000553593	0.000607151	0.000640996	0.00081694	0.000626676	0.000661267	0.000699308	0.0008872239999999999	0.000499014	0.00033872599999999997	0.000564846	0.0	0.000918104	0.000565838	0.000524155	0.000531386	0.000685775	0.000846317	0.000434046	0.000827092	0.00142895	None	None	None	None
K03150	K03150: thiamine biosynthesis ThiH	0.0	0.0	0.000867778	0.0006901230000000001	0.000486066	0.000679307	0.000717015	0.0006089180000000001	0.000594024	0.00101312	0.000551914	0.0006650380000000001	0.0007917569999999999	0.000839109	0.0	0.000643636	0.0006976819999999999	0.0007830939999999999	0.00114194	0.00067206	0.00033816900000000003	0.000691905	0.0008397519999999999	0.0006586710000000001	Metabolism	Metabolism of cofactors and vitamins	Thiamine_metabolism	thiH; 2-iminoacetate synthase
K07149	K07149	0.0	0.000346567	0.00014746100000000002	0.000169609	0.000241424	0.00034234699999999995	0.000163444	9.590000000000001e-05	0.000162254	0.000200806	0.000180502	0.000231187	0.0	0.000126239	0.0	0.000121034	0.000209772	0.000257863	0.0	0.00020299999999999997	0.00013415	0.0	0.000234627	0.0	None	None	None	None
K03152	K03152: 4-methyl-5(b-hydroxyethyl)-thiazole monophosphate biosynthesis	0.000966936	0.00216844	0.000910608	0.000751319	0.0005421369999999999	0.0006761839999999999	0.000492232	0.000776368	0.0007213419999999999	0.000660853	0.000756829	0.00055904	0.00041465	0.000622377	0.0	0.000976908	0.00102414	0.0007440330000000001	0.000344191	0.00065191	0.00066007	0.000987707	0.0006396759999999999	0.0	None	None	None	None
K03621	K03621: fatty acid/phospholipid synthesis protein	0.0	0.000506521	0.00047808599999999996	0.000560332	0.00033349800000000005	0.000543883	0.000642156	0.000217929	0.000397086	0.000374551	0.000554358	0.000272929	0.000295468	0.000315064	0.0	0.00041067699999999997	0.000312662	0.000344616	0.000191423	0.00041481300000000004	0.000445765	0.00040539199999999997	0.0006208380000000001	0.000811375	Metabolism	Lipid metabolism	Glycerolipid_metabolism	plsX; glycerol-3-phosphate acyltransferase PlsX
K02001	K02001: glycine betaine/proline transport system permease protein	0.0	0.0	0.00023414	0.000113689	0.0001831	0.000127796	0.000644543	0.000152614	0.000377481	0.000384797	0.000216568	0.00036186599999999997	0.000689533	0.00031313799999999997	0.0	0.000249955	0.000212593	0.00037187	0.000594727	0.000134056	0.000385363	0.000225973	0.000234455	0.00013741	Environmental Information Processing	Membrane transport	ABC_transporters	proW; glycine betaine/proline transport system permease protein
K06411	K06411: dipicolinate synthase subunit B	0.0	0.0	0.000172786	0.000224341	0.000102495	0.00035916400000000003	0.00018519999999999998	0.000265474	0.000229123	0.00015504899999999999	0.000506747	0.00034977699999999995	0.0	0.000150435	0.0	0.000416441	0.00023239200000000002	0.000118722	0.0	0.00023559200000000002	0.000162504	0.000118744	0.000524391	0.0	None	None	None	None
