Gene,NAME,Category,SuperPathway,SubPathway,KOAnnot,ESM5GEYX,ESM5GEYY,ESM5GEZ1,ESM5MEAB,ESM5MEB9,ESM5MEC7,ESM5MEDP,ESM5MEE2,ESM5MEEJ,ESM718U9,ESM7F5AE,HSM5MD6G,HSM5MD6S,HSM67VDR,HSM67VDT,HSM6XRQC,HSM6XRTE,HSM7CZ2X,HSM7J4JV,HSMA33J1
K01103,K01103: fructose-26-bisphosphatase,Metabolism,Carbohydrate metabolism,Fructose_and_mannose_metabolism,PFKFB3; 6-phosphofructo-2-kinase / fructose-26-biphosphatase 3&#160;,0,1.64E-05,0,0,2.6E-05,0,0,0,0,0,0,0,0,0,0,0,2.26E-05,0,0,0
K00963,K00963: UTP--glucose-1-phosphate uridylyltransferase,Metabolism,Carbohydrate metabolism,Pentose_and_glucuronate_interconversions,UGP2 galU galF; UTP--glucose-1-phosphate uridylyltransferase,0.000213152,0.000292503,0.000211664,0.00023601,0.000210122,0.000294759,0.000116066,0.000167619,0.00020662,0.000141326,0.000224057,0,0.000228174,0.000159466,0.000149927,0.000333387,0.000260089,0.000201767,0.000150973,0.000288804
K01839,K01839: phosphopentomutase,Metabolism,Carbohydrate metabolism,Pentose_phosphate_pathway,deoB; phosphopentomutase,0.000318576,0.000152747,0.000351615,0.000403261,0.000450614,0.000224734,7.73E-05,0.000530123,0.000233948,0.000187948,0.00021849,0,0.000175494,0.000299685,0.00017427,0.000583911,0.000308224,0.000459511,0.000172525,0.000262985
K01838,K01838: beta-phosphoglucomutase,Metabolism,Carbohydrate metabolism,Starch_and_sucrose_metabolism,pgmB; beta-phosphoglucomutase,0.000234998,0,7.05E-05,0,0,8.25E-05,0,0,4.8E-05,0.000115797,4.23E-05,0,0,0.000110108,0,0,4.08E-05,7.05E-05,0,5.71E-05
K08092,K08092: 3-dehydro-L-gulonate 2-dehydrogenase,Metabolism,Carbohydrate metabolism,Pentose_and_glucuronate_interconversions,dlgD; 3-dehydro-L-gulonate 2-dehydrogenase,3.77E-05,4.02E-05,9.29E-05,0,3.17E-05,8.05E-05,4.55E-05,5.94E-05,3.06E-05,0.000153466,0,0,8.25E-05,0,6.83E-05,9.86E-05,5.49E-05,0.00013731,0,3.86E-05
K08093,K08093: 3-hexulose-6-phosphate synthase,Metabolism,Carbohydrate metabolism,Pentose_phosphate_pathway,hxlA; 3-hexulose-6-phosphate synthase,0,3.16E-05,0,0,0,4.2E-05,0,4.61E-05,0,0,0,0,0,0,0,0,0,0,0,6.11E-05
K08094,K08094: 6-phospho-3-hexuloisomerase,Metabolism,Carbohydrate metabolism,Pentose_phosphate_pathway,hxlB; 6-phospho-3-hexuloisomerase,0,3.55E-05,0.000158566,0,0,4.71E-05,0,5.3E-05,0,0.000129976,0,0,0,0,0,0,9.83E-05,7.77E-05,0,0
K01788,K01788: N-acylglucosamine-6-phosphate 2-epimerase,Metabolism,Carbohydrate metabolism,Amino_sugar_and_nucleotide_sugar_metabolism,nanE; N-acylglucosamine-6-phosphate 2-epimerase,0.000184276,0.000201506,0.000305801,0.000156484,0.000270858,0.000114003,6.66E-05,0.000337951,0.000264167,0.000216811,0.000204316,0,0.000295801,0.000251183,0.000148117,0.000139886,0.000157336,0.000321965,0.000390271,0.000223293
K01615,K01615: glutaconyl-CoA decarboxylase,Metabolism,Carbohydrate metabolism,Butanoate_metabolism,E4.1.1.70; glutaconyl-CoA decarboxylase,0.000105223,0.000120647,0.000100537,0.000201867,0,3.9E-05,2.59E-05,0.000215449,8.18E-05,0,0.000174838,0,6.02E-05,8.27E-05,1.94E-05,0,7.39E-05,0.00019762,3.84E-05,0.000234199
K01610,K01610: phosphoenolpyruvate carboxykinase (ATP),Metabolism,Carbohydrate metabolism,Glycolysis___Gluconeogenesis,E4.1.1.49 pckA; phosphoenolpyruvate carboxykinase (ATP),0.000571545,0.000482506,0.000475247,0.000568122,0.000586808,0.000530878,0.000451259,0.000643732,0.000608686,0.000330069,0.000426257,0,0.00056285,0.000478416,0.000531132,0.000788873,0.000376162,0.000566251,0.000462555,0.000504196
K01619,K01619: deoxyribose-phosphate aldolase,Metabolism,Carbohydrate metabolism,Pentose_phosphate_pathway,deoC DERA; deoxyribose-phosphate aldolase,0.00101014,0.000677209,0.000525638,0.000600214,0.000744311,0.000701011,0.000607637,0.000873752,0.000868126,0.000518905,0.000784718,0,0.000768314,0.00068714,0.000795373,0.000357864,0.000967775,0.000643716,0.000600843,0.000753037
K00886,K00886: polyphosphate glucokinase,Metabolism,Carbohydrate metabolism,Glycolysis___Gluconeogenesis,ppgK; polyphosphate glucokinase,0,0,0,0,4.15E-05,0,0,0,0,0,7.46E-05,0,0,0,0,0,0,0,0,0
K03338,K03338: 5-dehydro-2-deoxygluconokinase,Metabolism,Carbohydrate metabolism,Inositol_phosphate_metabolism,iolC; 5-dehydro-2-deoxygluconokinase,8.55E-05,4.16E-05,6.88E-05,5.21E-05,3.31E-05,3.97E-05,0,5.77E-05,0,0,5.81E-05,0,7.99E-05,0,0,0,2.72E-05,4.43E-05,0.000202465,0
K00884,K00884: N-acetylglucosamine kinase,Metabolism,Carbohydrate metabolism,Amino_sugar_and_nucleotide_sugar_metabolism,NAGK nagK; N-acetylglucosamine kinase,0,4.4E-05,7.66E-05,0,0.000103843,2.94E-05,0,3.26E-05,0,0.000167877,0,0,0,3.86E-05,0,0,0,0,0,0
K00627,K00627: pyruvate dehydrogenase E2 component (dihydrolipoamide,Metabolism,Carbohydrate metabolism,Glycolysis___Gluconeogenesis,DLAT aceF pdhC; pyruvate dehydrogenase E2 component (dihydrolipoamide acetyltransferase),0,0.000158733,7.19E-05,2.83E-05,8.84E-05,8.87E-05,0.000136087,5.32E-05,0,0.000148278,3.44E-05,0,0,7.16E-05,2.69E-05,6.41E-05,0.000119537,8.89E-05,0,5.14E-05
K00626,K00626: acetyl-CoA C-acetyltransferase,Metabolism,Carbohydrate metabolism,Pyruvate_metabolism,E2.3.1.9 atoB; acetyl-CoA C-acetyltransferase,0.00029932,0.000434504,0.000548166,0.00022784,0.000235879,0.000414113,0.00015277,0.000352111,0.000385987,0.000189591,0.000190299,0,0.000207918,0.000115819,0.000173237,0.000338611,0.000280652,0.000344067,0.000226656,0.000229916
K00625,K00625: phosphate acetyltransferase,Metabolism,Carbohydrate metabolism,Pyruvate_metabolism,E2.3.1.8 pta; phosphate acetyltransferase,0.000704335,0.00050443,0.000538232,0.000647821,0.000538484,0.000699707,0.000829565,0.000720751,0.000588222,0.000845926,0.000694407,0,0.00071175,0.000606001,0.00058344,0.00119182,0.000637647,0.000455585,0.000544598,0.000471819
K02800,K02800: PTS system mannitol-specific IIC component,Metabolism,Carbohydrate metabolism,Fructose_and_mannose_metabolism,PTS-Mtl-EIIC mtlA; PTS system mannitol-specific IIC component,2.95E-05,7.05E-05,0.000102179,2.82E-05,5.5E-05,8.04E-05,7.33E-05,4.1E-05,2.15E-05,0.000121196,7.57E-05,0,5.08E-05,4.31E-05,5.97E-05,0.000121997,1.42E-05,0.000145519,0,4.13E-05
K03417,K03417: methylisocitrate lyase,Metabolism,Carbohydrate metabolism,Propanoate_metabolism,prpB; methylisocitrate lyase,0,4.91E-05,5.33E-05,0,0,8.72E-05,9.46E-05,0,0,8.61E-05,3.33E-05,0,0,0,0,0,0,5.18E-05,0,0
K11258,K11258: acetolactate synthase II small subunit,Metabolism,Carbohydrate metabolism,Butanoate_metabolism,ilvM; acetolactate synthase II small subunit,7.06E-05,7.85E-05,8.9E-05,0,0.000120818,0,0,0,0,0.00029282,0,0,0,0,0,0,0,0,0,0
K02809,K02809: PTS system sucrose-specific IIB component,Metabolism,Carbohydrate metabolism,Starch_and_sucrose_metabolism,PTS-Scr-EIIB scrA; PTS system sucrose-specific IIB component,5.24E-05,0.000172783,0.000208083,0.00019179,0.000157902,0.000108762,0,0.000106844,7E-05,0,6.27E-05,0,0.000109744,7.54E-05,2.5E-05,0.000120751,5.34E-05,8.72E-05,0,0.000185364
K13381,K13381,Metabolism,Carbohydrate metabolism,Amino_sugar_and_nucleotide_sugar_metabolism,chiA; bifunctional chitinase/lysozyme,0,2.4E-05,8.6E-06,0,1.17E-05,3.08E-05,0,0,0,5.99E-05,0,0,1.7E-05,0,0,0,0,3.58E-05,0,0
K07281,K07281,Metabolism,Carbohydrate metabolism,Inositol_phosphate_metabolism,ipct; 1L-myo-inositol 1-phosphate cytidylyltransferase,0,6.24E-05,3.65E-05,0,9.82E-05,0,0,0,4.78E-05,0,0,0,0,5.48E-05,0,0,0,0,0,6.03E-05
K00086,K00086: 13-propanediol dehydrogenase,Metabolism,Carbohydrate metabolism,Propanoate_metabolism,dhaT; 13-propanediol dehydrogenase,3.24E-05,5.27E-05,0.000161621,0,0,2.37E-05,0,0.000129709,5.4E-05,0,5.08E-05,0,3.65E-05,0,2.96E-05,8.71E-05,2.45E-05,3.97E-05,0.000116407,6.86E-05
K00156,K00156: pyruvate dehydrogenase (cytochrome),Metabolism,Carbohydrate metabolism,Pyruvate_metabolism,poxB; pyruvate dehydrogenase (quinone),0.000169035,0.000150138,9.28E-05,0.000123779,0.000210483,0.000122073,0.000224867,8.59E-05,0.000105726,0.000392307,0.000141898,0,7.12E-05,0.000121003,0.000235383,0.000225174,0.000127179,7.88E-05,7.79E-05,8.88E-05
K01225,K01225: cellulose 14-beta-cellobiosidase,Metabolism,Carbohydrate metabolism,Starch_and_sucrose_metabolism,E3.2.1.91; cellulose 14-beta-cellobiosidase,2.42E-05,0,5.57E-05,0,0,1.29E-06,0,0,0,0,0,0,0,0,1.63E-05,0,8.87E-06,0,0,7.84E-05
K00972,K00972: UDP-N-acetylglucosamine pyrophosphorylase,Metabolism,Carbohydrate metabolism,Amino_sugar_and_nucleotide_sugar_metabolism,UAP1; UDP-N-acetylglucosamine/UDP-N-acetylgalactosamine diphosphorylase,0.000165152,4.9E-05,0.000114008,0.000132291,5.18E-05,4.36E-05,3.73E-05,4.89E-05,7.5E-05,0,7.01E-05,0,6.78E-05,0.000143995,5.62E-05,0.000162852,4.52E-05,3.79E-05,0.000168369,6.36E-05
K00971,K00971: mannose-1-phosphate guanylyltransferase,Metabolism,Carbohydrate metabolism,Fructose_and_mannose_metabolism,manC cpsB; mannose-1-phosphate guanylyltransferase,0.000628775,0.000701294,0.000371174,0.000723867,0.000734501,0.000767394,0.000745101,0.000390059,0.000823632,0.000949832,0.00082093,0,0.000782589,0.00075918,0.000769208,0.000990267,0.000642016,0.000439249,0.00111697,0.000525292
K00975,K00975: glucose-1-phosphate adenylyltransferase,Metabolism,Carbohydrate metabolism,Starch_and_sucrose_metabolism,glgC; glucose-1-phosphate adenylyltransferase,0.00127502,0.00106697,0.00116423,0.000747265,0.00108545,0.000874829,0.000756654,0.00127676,0.000951311,0.000223031,0.00100461,0,0.00136526,0.000974904,0.000530679,0.000772609,0.000819902,0.00118671,0.00118248,0.00123469
K00978,K00978: glucose-1-phosphate cytidylyltransferase,Metabolism,Carbohydrate metabolism,Starch_and_sucrose_metabolism,rfbF; glucose-1-phosphate cytidylyltransferase,0.000267555,0.000331176,0.000269351,0.00048128,0.000200084,0.000237472,0.00023649,0.000378998,0.000195016,9.95E-05,0.000546445,0,0.000467793,0.000223572,0.000217677,0.000501816,0.000351105,0.000293149,0.000171008,0.000147517
K01114,K01114: phospholipase C,Metabolism,Carbohydrate metabolism,Inositol_phosphate_metabolism,plcC; phospholipase C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
K00885,K00885: N-acylmannosamine kinase,Metabolism,Carbohydrate metabolism,Amino_sugar_and_nucleotide_sugar_metabolism,nanK; N-acylmannosamine kinase,0,2.26E-05,0.00015743,6.07E-05,3.62E-05,6.13E-05,0,0,0,0,0,0,0,3.91E-05,0,0,0,5.04E-05,0,0
K00883,K00883: 2-dehydro-3-deoxygalactonokinase,Metabolism,Carbohydrate metabolism,Galactose_metabolism,dgoK; 2-dehydro-3-deoxygalactonokinase,1.85E-05,9.04E-05,6.92E-05,0,3.6E-05,3.05E-05,0,2.93E-05,0,0.000250762,2.82E-05,0,0,0,0,0.000112101,2.72E-05,5.21E-05,0,0
K00882,K00882: 1-phosphofructokinase,Metabolism,Carbohydrate metabolism,Fructose_and_mannose_metabolism,fruK; 1-phosphofructokinase,0.000311211,0.000360337,0.000567664,0.000291695,0.000377546,0.000333647,0.000151777,0.000489736,0.000305734,0.000109807,0.000158778,0,0.000227901,0.000309069,7.59E-05,0.000212255,3.06E-05,0.000217387,0.000373059,0.00033791
K00881,K00881: allose kinase,Metabolism,Carbohydrate metabolism,Fructose_and_mannose_metabolism,alsK; allose kinase,0,0,4.53E-05,0,0,2.6E-05,0,0,0,0.000158289,0,0,4.61E-05,0,0,0,0,5.01E-05,7.37E-05,0
K00880,K00880: L-xylulokinase,Metabolism,Carbohydrate metabolism,Pentose_and_glucuronate_interconversions,lyxK; L-xylulokinase,3.76E-05,9.32E-05,3.1E-05,0,2.1E-05,1.79E-05,0,0,0,0.00010231,1.9E-05,0,0,0,0,0,5.42E-05,3.06E-05,0,0
K01575,K01575: acetolactate decarboxylase,Metabolism,Carbohydrate metabolism,Butanoate_metabolism,alsD budA aldC; acetolactate decarboxylase,0,2.58E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
K00889,K00889: 1-phosphatidylinositol-4-phosphate 5-kinase,Metabolism,Carbohydrate metabolism,Inositol_phosphate_metabolism,PIP5K; 1-phosphatidylinositol-4-phosphate 5-kinase,4.31E-05,7.15E-05,3.35E-05,9.67E-05,8.39E-05,8.62E-05,8.56E-05,5.39E-05,0.000137327,6.7E-05,6.86E-05,0,9.87E-05,9.66E-05,0.000109359,0.000125815,7.75E-05,4.32E-05,0.000125464,3.66E-05
K01571,K01571: oxaloacetate decarboxylase alpha subunit,Metabolism,Carbohydrate metabolism,Pyruvate_metabolism,oadA; oxaloacetate decarboxylase alpha subunit,0.000570919,0.000346993,0.000263236,0.000432245,0.000236364,0.000355521,0.000374731,0.000413546,0.000284761,0.000204649,0.000301224,0,0.000307352,0.000260348,0.000342345,0.000355916,0.000338784,0.000184543,0.000369867,0.000428204
K01572,K01572: oxaloacetate decarboxylase beta subunit,Metabolism,Carbohydrate metabolism,Pyruvate_metabolism,oadB; oxaloacetate decarboxylase beta subunit,0.00124107,0.000770914,0.000743092,0.000965508,0.000674029,0.000988022,0.00106824,0.000904149,0.00101779,0.000826634,0.00098,0,0.00106016,0.00111498,0.00101332,0.000835417,0.000914221,0.000784283,0.00112185,0.00130618
K01573,K01573: oxaloacetate decarboxylase gamma subunit,Metabolism,Carbohydrate metabolism,Pyruvate_metabolism,oadG; oxaloacetate decarboxylase gamma subunit,0.00014869,0.00031596,0.000273348,0.000632541,0.000126641,0.000525355,0.000536419,0.000119513,0.000361112,0.000296225,0.000448295,0,0.000484981,0.000418919,0.000402436,0.00115561,0.000218204,0.000183446,0.000271824,0.00015535
K01028,K01028: 3-oxoacid CoA-transferase subunit A,Metabolism,Carbohydrate metabolism,Butanoate_metabolism,E2.8.3.5A scoA; 3-oxoacid CoA-transferase subunit A,0.000107699,8.59E-05,3.32E-05,0,0,3.82E-05,6.52E-05,4.26E-05,4.39E-05,0,4.08E-05,0,5.9E-05,0,0,0,7.91E-05,0.000130696,9.68E-05,0.000110679
K01029,K01029: 3-oxoacid CoA-transferase subunit B,Metabolism,Carbohydrate metabolism,Butanoate_metabolism,E2.8.3.5B scoB; 3-oxoacid CoA-transferase subunit B,0.000113708,9.05E-05,3.62E-05,8.29E-05,0,8.1E-05,0.00013693,0,4.78E-05,0,4.23E-05,0,6.08E-05,5.19E-05,5.04E-05,0,0.000125339,7.29E-05,9.98E-05,5.71E-05
K01596,K01596: phosphoenolpyruvate carboxykinase (GTP),Metabolism,Carbohydrate metabolism,Glycolysis___Gluconeogenesis,E4.1.1.32 pckA PEPCK; phosphoenolpyruvate carboxykinase (GTP),0.000195707,4.28E-05,2.55E-05,0,0,1.44E-05,0.000124758,0,3.46E-05,4.19E-05,9.53E-05,0,0,1.97E-05,9.41E-05,0,9.22E-05,2.59E-05,0.000113145,8.58E-05
K01595,K01595: phosphoenolpyruvate carboxylase,Metabolism,Carbohydrate metabolism,Pyruvate_metabolism,ppc; phosphoenolpyruvate carboxylase,1.38E-05,8.93E-05,6.98E-05,5.95E-05,5.91E-05,5.06E-05,0,2.21E-05,0,0.000142616,0,0,0,4E-05,1.24E-05,7.46E-05,5.98E-05,0.000101102,0,1.4E-05
K02752,K02752: PTS system arbutin- cellobiose- and salicin-specific IIB,Metabolism,Carbohydrate metabolism,Glycolysis___Gluconeogenesis,PTS-Asc-EIIB ascF; PTS system arbutin- cellobiose- and salicin-specific IIB component,2.62E-05,2.71E-05,3.1E-05,0,6.48E-05,1.78E-05,0,0,0,5.25E-05,2.01E-05,0,0,0,0,0,0,0,0,5.43E-05
K01621,K01621: phosphoketolase,Metabolism,Carbohydrate metabolism,Pentose_phosphate_pathway,xfp xpk; xylulose-5-phosphate/fructose-6-phosphate phosphoketolase,4.7E-05,3.19E-05,7.72E-05,0,1.33E-05,2.25E-05,3.8E-05,3.76E-05,3.79E-05,0,2.43E-05,0,3.46E-05,2.95E-05,2.82E-05,0,3.53E-05,0,8.48E-05,8.1E-05
K01623,K01623: fructose-bisphosphate aldolase class I,Metabolism,Carbohydrate metabolism,Glycolysis___Gluconeogenesis,ALDO; fructose-bisphosphate aldolase class I,0.000467088,0.000396982,0.000195394,0.000205206,0.000355598,0.000427897,0.000693502,0.000198718,0.000525064,0.00071099,0.000326807,0,0.000431534,0.000268419,0.000487622,0.000371997,0.000290257,0.000390671,0.000384588,0.000367894
K01624,K01624: fructose-bisphosphate aldolase class II,Metabolism,Carbohydrate metabolism,Glycolysis___Gluconeogenesis,FBA fbaA; fructose-bisphosphate aldolase class II,0.000967457,0.000832131,0.000947877,0.000702486,0.000983052,0.000860741,0.000650476,0.00107112,0.000952879,0.000620015,0.000982324,0,0.000843412,0.000732935,0.000785734,0.000657457,0.00111792,0.001062,0.0010662,0.000938004
K01625,K01625: 2-dehydro-3-deoxyphosphogluconate aldolase /,Metabolism,Carbohydrate metabolism,Pentose_phosphate_pathway,eda; 2-dehydro-3-deoxyphosphogluconate aldolase / (4S)-4-hydroxy-2-oxoglutarate aldolase,0.000664947,0.00049708,0.000484229,0.000645734,0.000536919,0.000569254,0.000620574,0.000752304,0.000594596,0.000349794,0.000629336,0,0.000607184,0.000553128,0.000621966,0.000605325,0.000604184,0.000479595,0.000525405,0.000601338
K01628,K01628: L-fuculose-phosphate aldolase,Metabolism,Carbohydrate metabolism,Fructose_and_mannose_metabolism,fucA; L-fuculose-phosphate aldolase,0.000406958,0.000207217,0.000408468,6.79E-05,0.000205566,0.000272878,0.000123944,0.000281369,9.47E-05,0.00011849,0.000237717,0,0.000120365,0.000307083,2.65E-05,0,0.000202896,0.000263658,0.000292222,0.00028278
K01629,K01629: rhamnulose-1-phosphate aldolase,Metabolism,Carbohydrate metabolism,Pentose_and_glucuronate_interconversions,rhaD; rhamnulose-1-phosphate aldolase,0.000392013,0.000316989,0.000139263,0.000533127,0.000424511,0.000424252,0.000339545,0.000325986,0.000377598,0.000462341,0.000563738,0,0.000505972,0.000429909,0.000463666,0.000471037,0.000407875,0.000385403,0.000585126,0.00047068
K00129,K00129: aldehyde dehydrogenase (NAD(P)+),Metabolism,Carbohydrate metabolism,Glycolysis___Gluconeogenesis,E1.2.1.5; aldehyde dehydrogenase (NAD(P)+),1.08E-05,2.3E-05,0,0,0,1.54E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0
K03841,K03841: fructose-16-bisphosphatase I,Metabolism,Carbohydrate metabolism,Glycolysis___Gluconeogenesis,FBP fbp; fructose-16-bisphosphatase I,1.74E-05,0.000205159,0.000112465,0.000106967,9.39E-05,2.27E-05,4.75E-05,5.92E-05,3.03E-05,7.96E-05,5.82E-05,0,0,3.47E-05,6.71E-05,0,2.91E-05,8.68E-05,0,3.85E-05
K13020,K13020,Metabolism,Carbohydrate metabolism,Amino_sugar_and_nucleotide_sugar_metabolism,wlbA bplA; UDP-N-acetyl-2-amino-2-deoxyglucuronate dehydrogenase,5.46E-05,1.96E-05,4.68E-05,5.25E-05,9.24E-05,2.61E-05,8.91E-05,8.72E-05,6E-05,0,5.51E-05,0,8.12E-05,6.88E-05,6.69E-05,0,5.57E-05,4.47E-05,6.62E-05,0
K02821,K02821: PTS system ascorbate-specific IIA component,Metabolism,Carbohydrate metabolism,Ascorbate_and_aldarate_metabolism,PTS-Ula-EIIA ulaC sgaA; PTS system ascorbate-specific IIA component,8.1E-05,0.000401819,0.0001524,0,7.2E-05,6.1E-05,0,0.000196219,0,0.000331533,0,0,0,0,0,0.000211183,6.19E-05,0.000198859,0,8.65E-05
K00158,K00158: pyruvate oxidase,Metabolism,Carbohydrate metabolism,Pyruvate_metabolism,E1.2.3.3 poxL; pyruvate oxidase,0,0,0,6.06E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
K02750,K02750: PTS system arbutin-like IIC component,Metabolism,Carbohydrate metabolism,Glycolysis___Gluconeogenesis,PTS-Arb-EIIC glvC; PTS system arbutin-like IIC component,2.38E-05,3.67E-05,1.47E-05,0,0,0,0,1.91E-05,0,0,0,0,0,0,4.34E-05,0,0,0,0,0
K00002,K00002: alcohol dehydrogenase (NADP+),Metabolism,Carbohydrate metabolism,Glycolysis___Gluconeogenesis,AKR1A1 adh; alcohol dehydrogenase (NADP+),5.2E-05,1.87E-05,4.35E-05,9.79E-05,2.87E-05,0,0,8.21E-05,8.84E-05,0,0,0,3.75E-05,3.78E-05,3.11E-05,0,2.59E-05,0,0,0
K00065,K00065: 2-deoxy-D-gluconate 3-dehydrogenase,Metabolism,Carbohydrate metabolism,Pentose_and_glucuronate_interconversions,kduD; 2-deoxy-D-gluconate 3-dehydrogenase,4.73E-05,0.000156157,0.000334025,0.000211068,0,0.000141674,0,0.000113789,0,0.000100693,3.49E-05,0,5.54E-05,0,0,0.000130412,0.000110008,5.92E-05,0,0.000103363
K01087,K01087: trehalose-phosphatase,Metabolism,Carbohydrate metabolism,Starch_and_sucrose_metabolism,otsB; trehalose 6-phosphate phosphatase,2.91E-05,6.7E-05,2.71E-05,0,0,3.11E-05,0,0,0,0.00011809,0,0,0,0,0,0,0,0.000106662,0,0
K00163,K00163: pyruvate dehydrogenase E1 component,Metabolism,Carbohydrate metabolism,Glycolysis___Gluconeogenesis,aceE; pyruvate dehydrogenase E1 component,1.42E-05,6.02E-05,3.49E-05,6.07E-05,4.73E-05,5.02E-05,0,1.12E-05,0,2.85E-05,1.05E-05,0,0,5.27E-05,0,3.66E-05,0,3.44E-05,0,0
K01966,K01966: propionyl-CoA carboxylase beta chain,Metabolism,Carbohydrate metabolism,Glyoxylate_and_dicarboxylate_metabolism,PCCB pccB; propionyl-CoA carboxylase beta chain,0.000771178,0.000688543,0.00060407,0.000941529,0.000712494,0.000795861,0.00076522,0.000730397,0.000899865,0.000742291,0.000946204,0,0.000884031,0.000739421,0.00088267,0.000890468,0.000696036,0.000897318,0.00128375,0.000657033
K01965,K01965: propionyl-CoA carboxylase alpha chain,Metabolism,Carbohydrate metabolism,Glyoxylate_and_dicarboxylate_metabolism,PCCA pccA; propionyl-CoA carboxylase alpha chain,0,0,1.17E-05,0,0,0,2.3E-05,0,0,0,1.44E-05,0,2.08E-05,1.77E-05,5.12E-05,0,0,2.3E-05,3.41E-05,0
K01963,K01963: acetyl-CoA carboxylase carboxyl transferase subunit beta,Metabolism,Carbohydrate metabolism,Pyruvate_metabolism,accD; acetyl-CoA carboxylase carboxyl transferase subunit beta,0.000242665,0.000203381,0.000477161,0.000218827,0.000431191,0.000214173,0.000159055,0.000539744,0.00024487,8.69E-05,0.000230184,0,0.000273477,0.000357851,7.65E-05,0.000112101,0.000175879,0.000322036,7.33E-05,0.000353086
K01962,K01962: acetyl-CoA carboxylase carboxyl transferase subunit alpha,Metabolism,Carbohydrate metabolism,Pyruvate_metabolism,accA; acetyl-CoA carboxylase carboxyl transferase subunit alpha,0.000247733,0.000258523,0.000405384,0.000319174,0.00027974,0.000192224,0.000140716,0.000284397,0.000261998,0,7.16E-05,0,0.000213728,0.000261544,0.000112961,0.000433662,0.000313662,9.61E-05,0.000302035,0.000294271
K01961,K01961: acetyl-CoA carboxylase biotin carboxylase subunit,Metabolism,Carbohydrate metabolism,Pyruvate_metabolism,accC; acetyl-CoA carboxylase biotin carboxylase subunit,0.000459748,0.000451254,0.000452965,0.000570834,0.000700546,0.000496668,0.000499892,0.000535133,0.00063357,0.000688843,0.000492572,0,0.000418897,0.000378628,0.000672339,0.00039806,0.000494854,0.000611808,0.000373876,0.000474895
K01960,K01960: pyruvate carboxylase subunit B,Metabolism,Carbohydrate metabolism,Citrate_cycle_TCA_cycle,pycB; pyruvate carboxylase subunit B,0.000390382,0.000286436,0.00011593,0.00038686,0.000360387,0.000373781,0.000445402,0.000179949,0.000484796,0.000531733,0.000355889,0,0.000331333,0.000402603,0.000334757,0.000531299,0.000241992,0.000172303,0.000606999,0.000251497
K03081,K03081: 3-dehydro-L-gulonate-6-phosphate decarboxylase,Metabolism,Carbohydrate metabolism,Pentose_and_glucuronate_interconversions,sgbH; 3-dehydro-L-gulonate-6-phosphate decarboxylase,0,0,3.52E-05,0,4.78E-05,4.05E-05,0,0,0,0.000115797,0,0,0,0,0,0,0,6.92E-05,0,0
K00169,K00169: pyruvate ferredoxin oxidoreductase alpha subunit,Metabolism,Carbohydrate metabolism,Glycolysis___Gluconeogenesis,porA; pyruvate ferredoxin oxidoreductase alpha subunit,0.000104245,1.71E-05,0.000107894,2.44E-05,2.52E-05,4.62E-05,3.83E-05,6.36E-05,7.82E-05,0,6.14E-05,0,3.51E-05,4.55E-05,2.94E-05,0,9.37E-05,0,0.000114095,3.26E-05
K00164,K00164: 2-oxoglutarate dehydrogenase E1 component,Metabolism,Carbohydrate metabolism,Citrate_cycle_TCA_cycle,OGDH sucA; 2-oxoglutarate dehydrogenase E1 component,1.33E-05,4.99E-05,9.05E-05,0.000109444,7.81E-05,4.72E-05,4.89E-05,4.13E-05,0,0.000211204,7.57E-06,0,0,3.75E-05,2.48E-05,3.49E-05,2.93E-05,9.7E-05,0,0
K00161,K00161: pyruvate dehydrogenase E1 component subunit alpha,Metabolism,Carbohydrate metabolism,Glycolysis___Gluconeogenesis,PDHA pdhA; pyruvate dehydrogenase E1 component alpha subunit,1.83E-05,4.13E-05,4.8E-05,0,0,2.79E-05,0.000142062,0,3.22E-05,0.000160037,0,0,0,0,3.65E-05,0,0.00016987,0.000233884,0,3.97E-05
K00162,K00162: pyruvate dehydrogenase E1 component subunit beta,Metabolism,Carbohydrate metabolism,Glycolysis___Gluconeogenesis,PDHB pdhB; pyruvate dehydrogenase E1 component beta subunit,0.000108383,5.94E-05,2.4E-05,0,3.26E-05,8.26E-05,0.000140546,0,3.09E-05,7.86E-05,0,0,4.2E-05,0,6.96E-05,0,0.000166595,4.64E-05,0,0.000114971
K00068,K00068: sorbitol-6-phosphate 2-dehydrogenase,Metabolism,Carbohydrate metabolism,Fructose_and_mannose_metabolism,srlD; sorbitol-6-phosphate 2-dehydrogenase,4.78E-05,7.65E-05,5.73E-05,0,4.06E-05,3.15E-05,0,7.32E-05,0,0.000180038,3.6E-05,0,0,8.65E-05,4.21E-05,0,3.4E-05,5.38E-05,0,0
K01959,K01959: pyruvate carboxylase subunit A,Metabolism,Carbohydrate metabolism,Citrate_cycle_TCA_cycle,pycA; pyruvate carboxylase subunit A,2.63E-05,2.83E-05,1.64E-05,3.76E-05,0,0,0,0,4.31E-05,5.4E-05,0,0,0,0,4.83E-05,0,0,3.23E-05,0,2.73E-05
