	Gene	NAME	CSM5LLGB.kegg.e-40.m8-hit-keg-cat	CSM6J2H9.kegg.e-40.m8-hit-keg-cat	CSM79HGR.kegg.e-40.m8-hit-keg-cat	ESM5GEYX.kegg.e-40.m8-hit-keg-cat	ESM5GEYY.kegg.e-40.m8-hit-keg-cat	ESM5GEZ1.kegg.e-40.m8-hit-keg-cat	ESM5MEAB.kegg.e-40.m8-hit-keg-cat	ESM5MEB9.kegg.e-40.m8-hit-keg-cat	ESM5MEC7.kegg.e-40.m8-hit-keg-cat	ESM5MEDP.kegg.e-40.m8-hit-keg-cat	ESM5MEE2.kegg.e-40.m8-hit-keg-cat	ESM5MEEJ.kegg.e-40.m8-hit-keg-cat	ESM718U9.kegg.e-40.m8-hit-keg-cat	ESM7F5AE.kegg.e-40.m8-hit-keg-cat	HSM5MD6G.kegg.e-40.m8-hit-keg-cat	HSM5MD6S.kegg.e-40.m8-hit-keg-cat	HSM67VDR.kegg.e-40.m8-hit-keg-cat	HSM67VDT.kegg.e-40.m8-hit-keg-cat	HSM6XRQC.kegg.e-40.m8-hit-keg-cat	HSM6XRTE.kegg.e-40.m8-hit-keg-cat	HSM7CZ2X.kegg.e-40.m8-hit-keg-cat	HSM7J4JV.kegg.e-40.m8-hit-keg-cat	HSMA33J1.kegg.e-40.m8-hit-keg-cat	mock_even_lc-hit-keg-cat	Category	SuperPathway	SubPathway	KOAnnot
4596	K00880	K00880: L-xylulokinase	0.0	0.0	0.0	3.76e-05	9.32e-05	3.1e-05	0.0	2.1e-05	1.7899999999999998e-05	0.0	0.0	0.0	0.00010231	1.9e-05	0.0	0.0	0.0	0.0	0.0	5.42e-05	3.06e-05	0.0	0.0	0.000119351	Metabolism	Carbohydrate metabolism	Pentose_and_glucuronate_interconversions	lyxK; L-xylulokinase
4597	K02657	K02657: twitching motility two-component system response regulator PilG	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6100000000000002e-05	Environmental Information Processing	Signal transduction	Two-component_system	pilG; twitching motility two-component system response regulator PilG
4598	K01575	K01575: acetolactate decarboxylase	0.0	0.0	0.0	0.0	2.58e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00057296	Metabolism	Carbohydrate metabolism	Butanoate_metabolism	alsD budA aldC; acetolactate decarboxylase
4599	K01576	K01576: benzoylformate decarboxylase	0.0	0.0	0.0	2.23e-05	2.37e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.74e-06	Metabolism	Xenobiotics biodegradation and metabolism	Aminobenzoate_degradation	mdlC; benzoylformate decarboxylase
4600	K00889	K00889: 1-phosphatidylinositol-4-phosphate 5-kinase	0.0	0.0	4.52e-05	4.31e-05	7.15e-05	3.35e-05	9.67e-05	8.39e-05	8.62e-05	8.56e-05	5.39e-05	0.000137327	6.7e-05	6.86e-05	0.0	9.87e-05	9.66e-05	0.000109359	0.000125815	7.75e-05	4.3200000000000007e-05	0.000125464	3.66e-05	0.0	Metabolism	Carbohydrate metabolism	Inositol_phosphate_metabolism	PIP5K; 1-phosphatidylinositol-4-phosphate 5-kinase
4601	K03469	K03469: ribonuclease HI	0.0	0.0008911739999999999	0.000717698	0.000970753	0.000904675	0.00076219	0.0006927210000000001	0.00061009	0.0007818030000000001	0.0009600219999999999	0.00079731	0.000741625	0.000502141	0.00077491	0.0	0.00101499	0.0008353789999999999	0.00088216	0.000709297	0.000861259	0.0007532680000000001	0.000760752	0.00120757	0.00043840400000000004	Genetic Information Processing	Replication and repair	DNA_replication	rnhA RNASEH1; ribonuclease HI
4602	K01571	K01571: oxaloacetate decarboxylase alpha subunit	0.00112787	0.000619651	0.00041324199999999997	0.000570919	0.00034699300000000003	0.00026323599999999997	0.000432245	0.000236364	0.00035552099999999997	0.000374731	0.000413546	0.00028476099999999997	0.00020464900000000003	0.000301224	0.0	0.000307352	0.000260348	0.000342345	0.000355916	0.000338784	0.00018454299999999998	0.00036986699999999996	0.000428204	0.0	Metabolism	Carbohydrate metabolism	Pyruvate_metabolism	oadA; oxaloacetate decarboxylase alpha subunit
4603	K01572	K01572: oxaloacetate decarboxylase beta subunit	0.004201399999999999	0.00121496	0.000955543	0.00124107	0.0007709139999999999	0.000743092	0.000965508	0.0006740289999999999	0.000988022	0.00106824	0.0009041489999999999	0.00101779	0.0008266339999999999	0.00098	0.0	0.00106016	0.00111498	0.00101332	0.000835417	0.0009142210000000001	0.000784283	0.00112185	0.00130618	0.000280739	Metabolism	Carbohydrate metabolism	Pyruvate_metabolism	oadB; oxaloacetate decarboxylase beta subunit
4604	K01573	K01573: oxaloacetate decarboxylase gamma subunit	0.0	0.0	0.000201649	0.00014869	0.00031596	0.00027334799999999997	0.000632541	0.000126641	0.000525355	0.000536419	0.00011951299999999999	0.00036111199999999997	0.000296225	0.000448295	0.0	0.000484981	0.000418919	0.000402436	0.00115561	0.00021820400000000003	0.00018344599999999998	0.000271824	0.00015535	0.0	Metabolism	Carbohydrate metabolism	Pyruvate_metabolism	oadG; oxaloacetate decarboxylase gamma subunit
4605	K01754	K01754: threonine dehydratase	0.0	0.000190863	0.000443853	0.000621721	0.000442942	0.000563135	0.000404147	0.0004983780000000001	0.000492468	0.00014068700000000002	0.000598153	0.00034995699999999997	0.00044187800000000004	0.00032067799999999997	0.0	0.00045810800000000004	0.000364756	0.000323647	0.0005406219999999999	0.000334095	0.000700153	0.000555301	0.00041535199999999996	0.000444874	Metabolism	Amino acid metabolism	Glycine_serine_and_threonine_metabolism	E4.3.1.19 ilvA tdcB; threonine dehydratase
4606	K01755	K01755: argininosuccinate lyase	0.00038635300000000003	0.000524578	0.00055478	0.000595437	0.000554996	0.000703869	0.000549123	0.000638791	0.000739533	0.000567523	0.000615884	0.000641979	0.0004994719999999999	0.000587529	0.0	0.000542581	0.0006604339999999999	0.000508991	0.00085145	0.000739337	0.0006276130000000001	0.000843975	0.000859206	0.000599159	Metabolism	Amino acid metabolism	Alanine_aspartate_and_glutamate_metabolism	argH ASL; argininosuccinate lyase
4607	K01756	K01756: adenylosuccinate lyase	0.000369415	0.00156561	0.0007481860000000001	0.0007431839999999999	0.00064209	0.000678667	0.0008695069999999999	0.00068087	0.000660048	0.000697198	0.000715841	0.000824338	0.000721255	0.000623682	0.0	0.000770148	0.000511216	0.000724895	0.000643754	0.000849406	0.0007260260000000001	0.000879142	0.00116984	0.0006899969999999999	Metabolism	Nucleotide metabolism	Purine_metabolism	purB ADSL; adenylosuccinate lyase
4608	K01750	K01750: ornithine cyclodeaminase	0.0	0.0	7.43e-05	9.1e-05	0.000158252	0.00019031900000000002	0.000103265	3.28e-05	7.96e-05	4.7799999999999996e-05	3.1e-05	0.000153908	7.96e-05	0.00016543599999999998	0.0	3.68e-05	3.72e-05	7.15e-05	0.0	5.7799999999999995e-05	9.520000000000001e-05	0.00020261400000000002	0.000182791	0.0	Metabolism	Amino acid metabolism	Arginine_and_proline_metabolism	E4.3.1.12 ocd; ornithine cyclodeaminase
4609	K02008	K02008: cobalt/nickel transport system permease protein	0.0	0.000294841	0.000535223	0.000919824	0.00103965	0.00122998	0.000935078	0.0007414889999999999	0.0007755230000000001	0.00046368699999999995	0.00112789	0.000949265	0.000202759	0.0009668130000000001	0.0	0.00088996	0.000807742	0.00042641300000000005	0.000393102	0.0012562	0.000844033	0.000853479	0.0009787160000000001	0.0	Environmental Information Processing	Membrane transport	ABC_transporters	cbiQ; cobalt/nickel transport system permease protein
4610	K01752	K01752: L-serine dehydratase	0.0	0.0007321480000000001	0.000984373	0.00100465	0.000804345	0.0008577389999999999	0.00132144	0.00107682	0.000933911	0.000765105	0.00140154	0.0007371439999999999	0.00058514	0.0009931760000000001	0.0	0.0008292330000000001	0.00122206	0.000639244	0.000677882	0.0008156439999999999	0.0009181969999999999	0.0007482739999999999	0.00107646	0.00176972	Metabolism	Amino acid metabolism	Glycine_serine_and_threonine_metabolism	E4.3.1.17 sdaA; L-serine dehydratase
4611	K01753	K01753: D-serine dehydratase	0.000381357	0.0	5.65e-05	8.56e-05	0.00018125099999999998	7.42e-05	0.0	7.01e-05	7.929999999999999e-05	0.0	4.3799999999999994e-05	4.41e-05	5.7499999999999995e-05	2.17e-05	0.0	2.9600000000000005e-05	7.64e-05	0.0	0.00015054899999999998	3.96e-05	0.000104555	4.8599999999999995e-05	8.48e-05	0.0	Metabolism	Amino acid metabolism	Glycine_serine_and_threonine_metabolism	dsdA; D-serine dehydratase
4612	K02005	K02005: HlyD family secretion protein	0.000852769	0.000948458	0.00157685	0.00108651	0.0009547830000000001	0.000547932	0.00159578	0.00131634	0.00118591	0.00162528	0.0008261360000000001	0.00172194	0.00144558	0.00134028	0.0	0.00140902	0.00136675	0.00175934	0.00132262	0.00129701	0.000949467	0.00140714	0.00101481	0.000425466	None	None	None	None
4613	K02004	K02004	0.0006916919999999999	0.00221283	0.00445864	0.00402306	0.00266123	0.0026460999999999998	0.00397187	0.00355248	0.00395031	0.00401949	0.00301378	0.00478564	0.00403257	0.00438481	0.0	0.00443453	0.0041527000000000005	0.00468143	0.0041883	0.00370694	0.00320817	0.00356098	0.00314432	0.00223911	None	None	None	None
4614	K02007	K02007: cobalt/nickel transport system permease protein	0.0007049789999999999	0.00037272300000000004	7.31e-05	3.82e-05	6.73e-05	0.00016941299999999999	0.0	0.000123116	2.64e-05	8.82e-05	4.91e-05	0.00015167299999999998	7.340000000000001e-05	3.85e-05	0.0	0.0	0.000123632	3.289999999999999e-05	0.0	0.000215217	0.0	0.0	0.00011407299999999999	0.0	Environmental Information Processing	Membrane transport	ABC_transporters	cbiM; cobalt/nickel transport system permease protein
4615	K02006	K02006: cobalt/nickel transport system ATP-binding protein	0.0006365090000000001	0.000554617	0.0006036230000000001	0.00180669	0.00159194	0.0018824999999999998	0.00122436	0.00129898	0.00134022	0.000712869	0.00164247	0.00136557	0.000519949	0.00131211	0.0	0.00122925	0.00118812	0.0005010559999999999	0.00160097	0.00168575	0.00145192	0.00129159	0.00179651	0.00193061	Environmental Information Processing	Membrane transport	ABC_transporters	cbiO; cobalt/nickel transport system ATP-binding protein
4616	K01758	K01758: cystathionine gamma-lyase	0.0	0.0	6.409999999999999e-05	0.0	1.63e-05	3.79e-05	0.0	0.0	0.0	0.0	0.0	2.5e-05	0.0	4.28e-05	0.0	0.0	2.9299999999999997e-05	2.7899999999999997e-05	0.0	6.32e-05	7.56e-05	5.5700000000000005e-05	3.3299999999999996e-05	0.00029743799999999997	Metabolism	Amino acid metabolism	Glycine_serine_and_threonine_metabolism	CTH; cystathionine gamma-lyase
4617	K02000	K02000: glycine betaine/proline transport system ATP-binding protein	0.0	0.00019367	0.000227008	0.00019644	0.00018748900000000002	0.000158894	0.00040592300000000004	0.000237187	0.000318586	0.000325467	0.000219247	0.00041439199999999997	0.0007146230000000001	0.00044232300000000005	0.0	0.00017797	0.000230168	0.000305836	0.000349674	0.000233985	0.000390143	0.00035218300000000005	0.000237435	0.000100802	Environmental Information Processing	Membrane transport	ABC_transporters	proV; glycine betaine/proline transport system ATP-binding protein
4618	K01028	K01028: 3-oxoacid CoA-transferase subunit A	0.0	0.00033768	0.0	0.000107699	8.590000000000001e-05	3.32e-05	0.0	0.0	3.82e-05	6.52e-05	4.26e-05	4.39e-05	0.0	4.0799999999999996e-05	0.0	5.9e-05	0.0	0.0	0.0	7.91e-05	0.000130696	9.68e-05	0.000110679	0.0	Metabolism	Carbohydrate metabolism	Butanoate_metabolism	E2.8.3.5A scoA; 3-oxoacid CoA-transferase subunit A
4619	K01029	K01029: 3-oxoacid CoA-transferase subunit B	0.0	0.000349635	7.709999999999999e-05	0.00011370799999999999	9.05e-05	3.6200000000000006e-05	8.290000000000001e-05	0.0	8.1e-05	0.00013693	0.0	4.7799999999999996e-05	0.0	4.23e-05	0.0	6.08e-05	5.19e-05	5.04e-05	0.0	0.000125339	7.290000000000001e-05	9.98e-05	5.7100000000000006e-05	0.0	Metabolism	Carbohydrate metabolism	Butanoate_metabolism	E2.8.3.5B scoB; 3-oxoacid CoA-transferase subunit B
4620	K01596	K01596: phosphoenolpyruvate carboxykinase (GTP)	0.0005681330000000001	0.00013235700000000002	8.329999999999999e-05	0.00019570700000000002	4.28e-05	2.55e-05	0.0	0.0	1.4400000000000001e-05	0.000124758	0.0	3.46e-05	4.1899999999999995e-05	9.53e-05	0.0	0.0	1.9699999999999998e-05	9.41e-05	0.0	9.22e-05	2.59e-05	0.000113145	8.58e-05	0.0	Metabolism	Carbohydrate metabolism	Glycolysis___Gluconeogenesis	E4.1.1.32 pckA PEPCK; phosphoenolpyruvate carboxykinase (GTP)
4621	K01597	K01597: diphosphomevalonate decarboxylase	0.0	0.0	0.0	3.5e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Metabolism	Metabolism of terpenoids and polyketides	Terpenoid_backbone_biosynthesis	MVD mvaD; diphosphomevalonate decarboxylase
4622	K01595	K01595: phosphoenolpyruvate carboxylase	0.0	0.0	0.0	1.3800000000000002e-05	8.93e-05	6.979999999999999e-05	5.9499999999999996e-05	5.91e-05	5.0600000000000003e-05	0.0	2.2100000000000002e-05	0.0	0.000142616	0.0	0.0	0.0	4e-05	1.24e-05	7.46e-05	5.98e-05	0.00010110200000000001	0.0	1.4000000000000001e-05	0.00015164899999999998	Metabolism	Carbohydrate metabolism	Pyruvate_metabolism	ppc; phosphoenolpyruvate carboxylase
4623	K01590	K01590: histidine decarboxylase	0.0	0.0	0.0	0.0	2.09e-05	2.42e-05	0.0	0.0	2.78e-05	0.0	0.0	0.0	7.96e-05	0.0	0.0	0.0	0.0	0.0	0.000102292	0.0	0.0	0.0	0.0	0.0	Metabolism	Amino acid metabolism	Histidine_metabolism	hdc HDC; histidine decarboxylase
4624	K01591	K01591: orotidine-5'-phosphate decarboxylase	0.0	0.000564767	0.000842858	0.000800528	0.00073711	0.000731486	0.0005779709999999999	0.000745688	0.000817205	0.000750385	0.0007490589999999999	0.0006555139999999999	0.000664335	0.000640956	0.0	0.0006015969999999999	0.0008680510000000001	0.0008593419999999999	0.0008283839999999999	0.000960742	0.0006849260000000001	0.00113594	0.0006792710000000001	0.000815411	Metabolism	Nucleotide metabolism	Pyrimidine_metabolism	pyrF; orotidine-5'-phosphate decarboxylase
4625	K10199	K10199: glucose/arabinose transport system ATP-binding protein	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.04e-05	0.0	0.0	0.0	Environmental Information Processing	Membrane transport	ABC_transporters	ABC.GLC.A; glucose/arabinose transport system ATP-binding protein
4626	K02752	K02752: PTS system arbutin- cellobiose- and salicin-specific IIB	0.0	0.0	3.4399999999999996e-05	2.62e-05	2.71e-05	3.1e-05	0.0	6.48e-05	1.7800000000000002e-05	0.0	0.0	0.0	5.25e-05	2.01e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.429999999999999e-05	4.91e-05	Metabolism	Carbohydrate metabolism	Glycolysis___Gluconeogenesis	PTS-Asc-EIIB ascF; PTS system arbutin- cellobiose- and salicin-specific IIB component
4627	K01598	K01598: phosphopantothenoylcysteine decarboxylase	0.0	0.0	4.68e-05	0.0	0.0	0.0	0.0	0.0	0.0	8.49e-05	0.0	0.0	0.00014232	0.0	0.0	0.0	0.0	6.37e-05	0.0	5.15e-05	0.0	0.0	0.0	0.00033053900000000003	Metabolism	Metabolism of cofactors and vitamins	Pantothenate_and_CoA_biosynthesis	PPCDC coaC; phosphopantothenoylcysteine decarboxylase
4628	K01599	K01599: uroporphyrinogen decarboxylase	0.0	0.0	0.00014728	0.000147491	0.000391265	0.000427039	0.000209178	0.000241374	0.000250681	0.000180885	0.00023125400000000002	0.00033035599999999997	0.000586952	0.000307347	0.0	8.18e-05	0.000135681	0.000235758	0.00065017	0.00033960699999999996	0.000134258	0.000134294	0.00026036099999999997	0.000776208	Metabolism	Metabolism of cofactors and vitamins	Porphyrin_and_chlorophyll_metabolism	hemE UROD; uroporphyrinogen decarboxylase
4629	K02481	K02481: two-component system NtrC family response regulator	0.0	0.000521173	0.0006541419999999999	0.00033588	0.000417999	0.00023810200000000002	0.000438333	0.000443406	0.000454364	0.000541084	0.00022557599999999998	0.0005924880000000001	0.000395075	0.0005742540000000001	0.0	0.00046673099999999996	0.000397811	0.0005298519999999999	0.000434078	0.00045575199999999997	0.0005111369999999999	0.00044904	0.000343781	0.000168115	None	None	None	None
4630	K02480	K02480: two-component system NarL family sensor kinase	0.0	0.0	2.34e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000150334	None	None	None	None
4631	K02483	K02483: two-component system OmpR family response regulator	0.0007403760000000001	0.00140934	0.0007128519999999999	0.00116959	0.000940981	0.00167178	0.00107202	0.00126709	0.0011462999999999998	0.00146257	0.00157786	0.00136613	0.000458045	0.00132395	0.0	0.00161509	0.00167216	0.00135007	0.000744313	0.00134342	0.00124688	0.00103972	0.00160947	0.00046777099999999996	None	None	None	None
4632	K02482	K02482: two-component system NtrC family sensor kinase	0.0	0.0	1.85e-05	9.59e-06	1.0199999999999999e-05	0.0	3.289999999999999e-05	0.0	0.0	2.3199999999999998e-05	0.0	1.56e-05	0.0	0.0	0.0	2.5300000000000002e-05	0.0	0.0	0.0	3.1e-05	2.8000000000000003e-05	0.0	0.0	0.0	None	None	None	None
4633	K08177	K08177: MFS transporter OFA family oxalate/formate antiporter	0.0	0.0	0.0	7.47e-05	7.96e-05	0.00010894299999999999	0.000127276	2.5e-05	0.00012455799999999998	0.0	4.6e-05	9.449999999999999e-05	0.000187933	4.57e-05	0.0	9.379999999999999e-05	5.4000000000000005e-05	2.6899999999999997e-05	8.02e-05	8.35e-05	0.000177263	0.0	5.9699999999999994e-05	0.000999591	None	None	None	None
4634	K02484	K02484: two-component system OmpR family sensor kinase	0.0	0.000327873	0.0005831030000000001	0.00055093	0.000408775	0.000323894	0.0007524	0.0005683919999999999	0.0005475640000000001	0.0008490980000000001	0.000318292	0.000575515	0.000758068	0.000736035	0.0	0.000606601	0.0005559709999999999	0.0007921889999999999	0.000703127	0.0006124640000000001	0.000562742	0.000599818	0.00046519800000000005	0.000583655	None	None	None	None
4635	K02487	K02487: type IV pili sensor histidine kinase and response regulator	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.3e-06	Environmental Information Processing	Signal transduction	Two-component_system	pilL; type IV pili sensor histidine kinase and response regulator
4636	K02486	K02486: two-component system unclassified family sensor kinase	0.0	0.0	0.0	0.0	0.0	1.15e-05	2.6600000000000003e-05	0.0	0.0	0.0	0.0	0.0	0.0	1.42e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.14e-06	None	None	None	None
4637	K02489	K02489: two-component system PleD related family sensor kinase and	0.0	0.0	0.0	0.0	3.67e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	Environmental Information Processing	Signal transduction	Two-component_system	hk1; two-component system glycerol uptake and utilization sensor kinase
4638	K02488	K02488: two-component system PleD related family response regulator	0.0	0.0	0.000357916	0.00022721599999999997	0.00027984900000000004	0.00020307400000000003	0.000367586	0.00021914900000000003	0.000261636	0.000422821	0.00033382800000000004	0.000503788	0.000271555	0.000221897	0.0	0.000285891	0.000377891	0.000561704	7.18e-05	0.00021832099999999997	0.00029315900000000003	4.970000000000001e-05	0.000131633	7.45e-05	Environmental Information Processing	Signal transduction	Two-component_system	pleD; two-component system cell cycle response regulator
4639	K08178	K08178: MFS transporter SHS family lactate transporter	0.0	0.0	0.0	0.0	4.8899999999999996e-05	1.95e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.85e-05	0.0	0.0	0.0	0.0	0.0	None	None	None	None
4640	K03294	K03294: basic amino acid/polyamine antiporter APA family	0.0	0.0	0.00036862300000000005	0.000299662	0.000254836	0.000159361	0.000244395	0.000237067	0.000216601	0.000176518	0.000138363	0.000287422	0.000257685	0.000183967	0.0	7.43e-05	0.000153218	0.0002004	0.000176937	0.000278955	0.000307257	0.000203477	0.000205152	0.00036253	None	None	None	None
4641	K14138	K14138	0.0	0.00033482	0.0	3.5499999999999996e-05	0.0	1.09e-05	0.0	2.97e-05	0.0	0.0	1.4000000000000001e-05	1.4400000000000001e-05	0.0	1.3500000000000001e-05	0.0	1.88e-05	0.0	1.6100000000000002e-05	0.0	0.0	0.0	0.0	0.0	0.0	Metabolism	Energy metabolism	Carbon_fixation_pathways_in_prokaryotes	acsB; acetyl-CoA synthase
4642	K08372	K08372: putative serine protease PepD	0.000328292	0.0	5.31e-05	1.17e-05	4.8899999999999996e-05	4.02e-05	0.0	0.0	1.32e-05	0.0	1.84e-05	1.9e-05	0.0	0.0	0.0	0.0	3.9200000000000004e-05	1.66e-05	0.0	1.4499999999999998e-05	0.0	0.0	0.0	0.000130789	Environmental Information Processing	Signal transduction	Two-component_system	pepD; putative serine protease PepD
4643	K14136	K14136	0.0	0.0	0.0	0.0	2.07e-05	2.3100000000000002e-05	0.0	0.00010056799999999999	5.6999999999999996e-05	0.0	0.0	0.0	0.0	2.97e-05	0.0	0.0	0.0	0.0	0.0	5.8099999999999996e-05	0.0	7.01e-05	0.0	0.00021353	None	None	None	None
4644	K09712	K09712: hypothetical protein	0.0	0.0	0.0	0.0	8.55e-05	9.22e-05	0.0	0.000125134	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000477469	None	None	None	None
4645	K11910	K11910: type VI secretion system protein VasJ	0.0	0.0	0.0	0.0	5.01e-05	6.22e-05	0.0	6.54e-05	1.87e-05	0.0	0.0	0.0	0.000190978	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.62e-05	0.0	0.0	0.0	None	None	None	None
4646	K13777	K13777	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.39e-05	0.0	0.0	0.0	1.36e-05	Metabolism	Metabolism of terpenoids and polyketides	Geraniol_degradation	atuF; geranyl-CoA carboxylase alpha subunit
4647	K03449	K03449: MFS transporter CP family cyanate transporter	0.0	0.0	2.12e-05	4.7499999999999996e-05	5.08e-05	3.86e-05	0.0	5.3200000000000006e-05	0.0	3.86e-05	0.0	2.5300000000000002e-05	0.00019397400000000002	4.72e-05	0.0	0.0	2.8100000000000002e-05	5.79e-05	0.0	4.33e-05	0.00011535	0.0	0.0	0.0	None	None	None	None
4648	K03446	K03446: MFS transporter DHA2 family multidrug resistance protein B	0.0	0.0	0.00024302299999999998	8.609999999999999e-05	0.000193741	0.000105605	7.01e-05	0.00010350299999999999	0.00010506799999999999	0.000147966	3.91e-05	0.0	0.000446014	5.56e-05	0.0	5.4000000000000005e-05	0.000115146	0.00011167200000000001	6.43e-05	0.00012680299999999999	0.000149412	4.429999999999999e-05	0.000102741	6.809999999999999e-05	None	None	None	None
4649	K11917	K11917: sigma-54 specific transcriptional regulator	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.82e-06	None	None	None	None
4650	K03444	K03444: MFS transporter SP family sugar porter other	0.0	0.0	0.000163888	0.00021873700000000002	0.000144779	1.6899999999999997e-05	3.9e-05	9.14e-05	7.75e-05	6.61e-05	8.63e-05	0.000178035	5.550000000000001e-05	0.00014562899999999998	0.0	0.000149579	5.1e-05	0.000248078	0.000283881	6.01e-05	6.63e-05	4.9e-05	2.8000000000000003e-05	0.0	None	None	None	None
4651	K03445	K03445: MFS transporter DHA1 family purine ribonucleoside efflux pump	0.0	0.0	0.0	1.55e-05	0.000133368	3.6700000000000004e-05	0.0	2.6700000000000002e-05	4.52e-05	3.77e-05	0.0	0.0	5.6399999999999995e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.209999999999999e-05	0.0	0.0	0.00034214300000000005	None	None	None	None
4652	K03442	K03442: small conductance mechanosensitive ion channel MscS family	0.00062306	0.000283215	0.0007521180000000001	0.000688413	0.0005977490000000001	0.000545644	0.000575179	0.000436808	0.000593962	0.000689317	0.000502	0.0006845330000000001	0.00079851	0.000645471	0.0	0.0006065469999999999	0.0007760530000000001	0.0007389860000000001	0.000767221	0.000535144	0.000430406	0.000690242	0.000628986	0.00070323	None	None	None	None
