Gene,Name,Category,SuperPathway,SubPathway,KOAnnot,A,B,C,D,E,F,G,H,I,K,L,M,N,O,P,S,J,Q,R,T
K02080,K02080: galactosamine-6-phosphate isomerase,Metabolism,Carbohydrate metabolism,Galactose_metabolism,agaI; galactosamine-6-phosphate isomerase,1.76E-05,0,0,0,3.59E-05,1.07E-05,1.65E-05,2.04E-05,9.42E-06,3.34E-05,3.57E-05,4.07E-05,3.37E-05,3.19E-05,2.6E-05,3.16E-05,0,7.07E-05,0,2.4E-05
K02160,K02160: acetyl-CoA carboxylase biotin carboxyl carrier protein,Metabolism,Carbohydrate metabolism,Pyruvate_metabolism,accB bccP; acetyl-CoA carboxylase biotin carboxyl carrier protein,0.000429765,0.000365026,0.000259185,0.000136266,0.00027287,0.000329733,0.000401948,0.000274783,0.000356004,0.000255246,0.000293679,0.000329526,0.000183928,0.00024786,0.000344016,0.000325839,0.000299686,0.000430333,0.000327729,0.000273685
K02377,K02377: GDP-L-fucose synthase,Metabolism,Carbohydrate metabolism,Fructose_and_mannose_metabolism,TSTA3 fcl; GDP-L-fucose synthase,0.000196187,0.000398828,0.000221358,0.000429179,0.000232262,0.000281684,0.000346938,0.000269596,0.000349596,0.00027744,0.00037335,0.000314919,0.000421503,0.000343155,0.000314376,0.000282851,0.000206412,0.00026717,0.000230066,0.000261795
K02437,K02437: glycine cleavage system H protein,Metabolism,Carbohydrate metabolism,Glyoxylate_and_dicarboxylate_metabolism,gcvH GCSH; glycine cleavage system H protein,0.000557465,0.000444304,0.000377238,0.000334024,0.000559112,0.000343012,0.00039605,0.000567872,0.000448064,0.000463012,0.000466778,0.000545847,0.000564204,0.000581119,0.000490763,0.000384124,0.000414082,0.000426034,0.000405129,0.000491962
K02438,K02438: glycogen operon protein GlgX,Metabolism,Carbohydrate metabolism,Starch_and_sucrose_metabolism,treX glgX; glycogen operon protein,0.000251977,0.000160039,0.000306164,0.000184333,0.000243912,0.000252256,0.000369454,0.00017956,0.000253814,0.000253661,0.000281286,0.00019092,0.000253242,0.000278445,0.000238227,0.00026291,0.000328635,0.000317527,0.000248234,0.000209585
K02446,K02446: fructose-16-bisphosphatase II,Metabolism,Carbohydrate metabolism,Glycolysis___Gluconeogenesis,glpX; fructose-16-bisphosphatase II,0.000100939,3.41E-05,2.67E-05,3.16E-05,3.6E-05,3.17E-05,6.07E-05,6.55E-05,2.72E-05,3.7E-05,5.18E-05,5.11E-05,3.76E-05,4.91E-05,2.02E-05,8.64E-05,1.61E-05,7.85E-05,8.17E-06,3.5E-05
K02472,K02472: UDP-N-acetyl-D-mannosaminuronic acid dehydrogenase,Metabolism,Carbohydrate metabolism,Amino_sugar_and_nucleotide_sugar_metabolism,wecC; UDP-N-acetyl-D-mannosaminuronic acid dehydrogenase,0.000124453,0.000202181,0.000136821,5.27E-05,0.000157057,0.000252684,0.000117046,0.000131302,0.00013878,0.000226792,0.000221866,0.000122757,0.000158655,0.000126544,0.000122771,0.000145862,0.00010891,0.000155419,0.000109108,0.000132365
K02473,K02473: UDP-N-acetylglucosamine 4-epimerase,Metabolism,Carbohydrate metabolism,Amino_sugar_and_nucleotide_sugar_metabolism,E5.1.3.7 wbpP; UDP-N-acetylglucosamine 4-epimerase,0,0,0,0,0,0,0,0,6.85E-06,1.2E-05,1.33E-05,7.92E-06,0,0,6.57E-06,0,7.76E-06,0,0,0
K02474,K02474: UDP-N-acetyl-D-galactosamine dehydrogenase,Metabolism,Carbohydrate metabolism,Amino_sugar_and_nucleotide_sugar_metabolism,wbpO; UDP-N-acetyl-D-galactosamine dehydrogenase,0.000138488,0.000204456,9.54E-05,0.000197137,0.000163652,0.000167587,0.000205322,0.000198406,8.94E-05,0.000168737,0.000161163,0.00019957,0.000291758,0.000314234,0.000126489,0.0001744,0.000145772,0.000147233,0.00010423,0.000220178
K02564,K02564: glucosamine-6-phosphate deaminase,Metabolism,Carbohydrate metabolism,Amino_sugar_and_nucleotide_sugar_metabolism,nagB GNPDA; glucosamine-6-phosphate deaminase,0.000808459,0.000829704,0.000755657,0.000851867,0.000962671,0.000932257,0.000759608,0.000877078,0.00105085,0.00104508,0.0010759,0.000967167,0.00100209,0.000821149,0.000915926,0.00100638,0.000857553,0.000813159,0.000809347,0.00105875
K02594,K02594: homocitrate synthase NifV,Metabolism,Carbohydrate metabolism,Pyruvate_metabolism,nifV; homocitrate synthase NifV,6.68E-05,2.99E-05,5.93E-05,4.18E-05,3.06E-05,4.02E-05,2.09E-05,3.81E-05,3.59E-05,3.17E-05,3.39E-05,3.93E-05,0,1.04E-05,3.45E-05,5.41E-05,5.36E-05,7.59E-06,6.08E-05,2.26E-05
K02744,K02744: PTS system N-acetylgalactosamine-specific IIA component,Metabolism,Carbohydrate metabolism,Galactose_metabolism,PTS-Aga-EIIA agaF; PTS system N-acetylgalactosamine-specific IIA component,0.000148064,5.92E-05,8.13E-05,3.7E-05,0.000142135,0.000124466,0.000110677,0.000167812,3.21E-05,0.000140433,0.000181602,0.000155552,8.5E-05,8.27E-05,7.61E-05,0.000177594,8.83E-05,0.00014058,7.3E-05,0.000118868
K02745,K02745: PTS system N-acetylgalactosamine-specific IIB component,Metabolism,Carbohydrate metabolism,Galactose_metabolism,PTS-Aga-EIIB agaV; PTS system N-acetylgalactosamine-specific IIB component,5.33E-05,7.02E-05,9E-05,6.48E-05,0.000108995,6.46E-05,7.39E-05,0.000136462,7.11E-05,0.00012578,8.16E-05,0.000156463,5.04E-05,9.84E-05,6.76E-05,0.000174961,9.71E-05,0.0001426,8.1E-05,8.8E-05
K02746,K02746: PTS system N-acetylgalactosamine-specific IIC component,Metabolism,Carbohydrate metabolism,Galactose_metabolism,PTS-Aga-EIIC agaW; PTS system N-acetylgalactosamine-specific IIC component,6.25E-05,5.32E-05,5.36E-05,0,5.45E-05,5.77E-05,4.48E-05,8.24E-05,8.44E-06,2.99E-05,4.81E-05,4.74E-05,1.5E-05,5.9E-05,8.31E-06,8.68E-05,3.81E-05,9.67E-05,2.86E-05,8.47E-05
K02747,K02747: PTS system N-acetylgalactosamine-specific IID component,Metabolism,Carbohydrate metabolism,Galactose_metabolism,PTS-Aga-EIID agaE; PTS system N-acetylgalactosamine-specific IID component,7.25E-05,2.52E-05,2.86E-05,2.95E-05,7.37E-05,5.8E-05,3.78E-05,7.05E-05,3E-05,5.26E-05,3.84E-05,5.79E-05,1.12E-05,7.58E-05,3.5E-05,6.84E-05,6.4E-05,8.61E-05,5.26E-05,7.21E-05
K02749,K02749: PTS system arbutin-like IIB component,Metabolism,Carbohydrate metabolism,Glycolysis___Gluconeogenesis,PTS-Arb-EIIB glvB; PTS system arbutin-like IIB component,6.44E-05,3.64E-05,1.58E-05,1.02E-05,3.91E-05,1.96E-05,0,3.75E-05,1.24E-05,3.8E-05,3.95E-05,5.11E-05,3.83E-05,1.52E-05,2.42E-05,3.76E-05,4.15E-06,5.94E-05,1.49E-05,3.27E-05
K02750,K02750: PTS system arbutin-like IIC component,Metabolism,Carbohydrate metabolism,Glycolysis___Gluconeogenesis,PTS-Arb-EIIC glvC; PTS system arbutin-like IIC component,6.44E-05,3.64E-05,1.58E-05,1.02E-05,3.91E-05,1.96E-05,0,2.24E-05,1.24E-05,3.8E-05,3.95E-05,5.11E-05,3.83E-05,1.52E-05,2.42E-05,3.76E-05,4.15E-06,5.94E-05,1.49E-05,3.27E-05
K02752,K02752: PTS system arbutin- cellobiose- and salicin-specific IIB,Metabolism,Carbohydrate metabolism,Glycolysis___Gluconeogenesis,PTS-Asc-EIIB ascF; PTS system arbutin- cellobiose- and salicin-specific IIB component,2.6E-05,5.94E-06,0,1.11E-05,5.83E-06,1.08E-05,8.34E-06,4.85E-06,0,1.64E-05,9.03E-06,2.59E-05,1.65E-05,0,1.34E-05,1.58E-05,0,1.21E-05,5.5E-06,0
K02753,K02753: PTS system arbutin- cellobiose- and salicin-specific IIC,Metabolism,Carbohydrate metabolism,Glycolysis___Gluconeogenesis,PTS-Asc-EIIC ascF; PTS system arbutin- cellobiose- and salicin-specific IIC component,2.6E-05,5.94E-06,0,1.11E-05,5.83E-06,1.08E-05,8.34E-06,4.85E-06,0,1.64E-05,9.03E-06,2.59E-05,1.65E-05,0,1.34E-05,1.58E-05,0,1.21E-05,5.5E-06,0
K02763,K02763: PTS system D-glucosamine-specific IIA component,Metabolism,Carbohydrate metabolism,Amino_sugar_and_nucleotide_sugar_metabolism,PTS-Dgl-EIIA gamP; PTS system D-glucosamine-specific IIA component,0.000125596,0.000121135,0.000128524,6.65E-05,0.000146375,0.000162757,0.000140849,8.68E-05,9.37E-05,0.000138788,0.000197915,7.73E-05,0.000136877,0.000169116,0.000106466,0.000149986,0.000100581,0.000156055,0.000112799,0.000206326
K02764,K02764: PTS system D-glucosamine-specific IIB component,Metabolism,Carbohydrate metabolism,Amino_sugar_and_nucleotide_sugar_metabolism,PTS-Dgl-EIIB gamP; PTS system D-glucosamine-specific IIB component,0.000125596,0.000121135,0.000128524,6.65E-05,0.000146375,0.000146537,0.000140849,8.68E-05,9.37E-05,0.000138788,0.000171929,7.73E-05,0.000136877,0.000169116,0.000106466,0.000134344,0.000100581,0.000156055,0.000112799,0.000206326
K02765,K02765: PTS system D-glucosamine-specific IIC component,Metabolism,Carbohydrate metabolism,Amino_sugar_and_nucleotide_sugar_metabolism,PTS-Dgl-EIIC gamP; PTS system D-glucosamine-specific IIC component,0.000125596,0.000121135,0.000128524,6.65E-05,0.000146375,0.000146537,0.000140849,8.68E-05,9.37E-05,0.000138788,0.000171929,7.73E-05,0.000136877,0.000169116,0.000106466,0.000134344,0.000100581,0.000156055,0.000112799,0.000206326
K02768,K02768: PTS system fructose-specific IIA component,Metabolism,Carbohydrate metabolism,Fructose_and_mannose_metabolism,PTS-Fru-EIIA fruB; PTS system fructose-specific IIA component,0.000647661,0.000428278,0.000505278,0.000459781,0.000548818,0.000448686,0.000676111,0.00040514,0.000369262,0.000542064,0.000463293,0.000367087,0.000374425,0.000462721,0.000438622,0.000633051,0.000486912,0.000582916,0.000500976,0.000564869
K02769,K02769: PTS system fructose-specific IIB component,Metabolism,Carbohydrate metabolism,Fructose_and_mannose_metabolism,PTS-Fru-EIIB fruA; PTS system fructose-specific IIB component,0.000569642,0.000408854,0.000358191,0.000368268,0.000527106,0.000405309,0.000683069,0.000322108,0.000325725,0.000471383,0.000482601,0.000323315,0.000329929,0.000330877,0.00037342,0.000521164,0.000390522,0.000481483,0.000436401,0.000451071
K02770,K02770: PTS system fructose-specific IIC component,Metabolism,Carbohydrate metabolism,Fructose_and_mannose_metabolism,PTS-Fru-EIIC fruA; PTS system fructose-specific IIC component,0.000483524,0.000343785,0.000326802,0.000426106,0.000503152,0.000397869,0.000569251,0.000265701,0.000319726,0.000444753,0.00043029,0.000265568,0.000368397,0.000336196,0.00036193,0.00042226,0.000330558,0.000399111,0.000324796,0.000474844
K02771,K02771: PTS system fructose-specific IID component,Metabolism,Carbohydrate metabolism,Amino_sugar_and_nucleotide_sugar_metabolism,PTS-Fru1-EIID levG; PTS system fructose-specific IID component,7.65E-05,7.15E-05,4.21E-05,1.9E-05,7.38E-05,5.56E-05,4.31E-05,2.63E-05,4.93E-05,5.8E-05,7.76E-05,3.62E-05,4.31E-05,4.29E-05,5.49E-05,4.67E-05,4.7E-05,5.21E-05,4.73E-05,5.17E-05
K02773,K02773: PTS system galactitol-specific IIA component,Metabolism,Carbohydrate metabolism,Galactose_metabolism,PTS-Gat-EIIA gatA; PTS system galactitol-specific IIA component,0.000270755,7.21E-05,9.36E-05,3.42E-05,0.00014751,6.55E-05,0.000204052,0.000140758,7.35E-05,0.000257786,0.00013731,0.000136579,7.59E-05,7.51E-05,6.9E-05,0.000199031,0.000133777,0.000231216,0.000152879,8.98E-05
K02774,K02774: PTS system galactitol-specific IIB component,Metabolism,Carbohydrate metabolism,Galactose_metabolism,PTS-Gat-EIIB gatB; PTS system galactitol-specific IIB component,0.000437567,8.67E-05,0.00014771,5.29E-05,0.000179168,8.2E-05,0.000161451,0.000174636,4.67E-05,0.00024976,0.000306475,0.000155192,0.000124222,0.000204503,4.47E-05,0.000160353,0.000105864,0.000271593,0.000160183,0.000177769
K02775,K02775: PTS system galactitol-specific IIC component,Metabolism,Carbohydrate metabolism,Galactose_metabolism,PTS-Gat-EIIC gatC; PTS system galactitol-specific IIC component,0.000242022,0.000180035,0.00010909,0.000281748,0.000147204,0.000147703,0.000199408,0.000123127,6.96E-05,0.000193161,0.000207769,0.000176328,0.000131597,0.000120368,8.58E-05,0.000159182,0.000115301,0.000202803,0.000111031,0.000194061
K02777,K02777: PTS system glucose-specific IIA component,Metabolism,Carbohydrate metabolism,Glycolysis___Gluconeogenesis,PTS-Glc-EIIA crr; PTS system glucose-specific IIA component,0.000275128,0.000109113,0.000108538,0.000111752,9.45E-05,0.000193127,0.000318109,0.00016192,9.32E-05,0.000199835,0.000154781,0.000202194,7.88E-05,9.65E-05,0.000120774,0.000157141,0.000158008,8.44E-05,9.24E-05,6.65E-05
K02778,K02778: PTS system glucose-specific IIB component,Metabolism,Carbohydrate metabolism,Glycolysis___Gluconeogenesis,PTS-Glc-EIIB ptsG; PTS system glucose-specific IIB component,0.00012427,9.99E-05,7.83E-05,4.5E-05,5.91E-05,6.17E-05,0.000177607,6.07E-05,5.71E-05,9.83E-05,8.25E-05,3.85E-05,9.88E-05,7.59E-05,6.91E-05,5.66E-05,7.44E-05,0.000140423,7.12E-05,5.22E-05
K02779,K02779: PTS system glucose-specific IIC component,Metabolism,Carbohydrate metabolism,Glycolysis___Gluconeogenesis,PTS-Glc-EIIC ptsG; PTS system glucose-specific IIC component,0.00012427,9.99E-05,7.83E-05,4.5E-05,5.91E-05,6.17E-05,0.000177607,6.07E-05,5.71E-05,9.83E-05,8.25E-05,3.85E-05,9.88E-05,7.59E-05,6.91E-05,5.66E-05,7.44E-05,0.000140423,7.12E-05,5.22E-05
K02781,K02781: PTS system glucitol/sorbitol-specific IIA component,Metabolism,Carbohydrate metabolism,Fructose_and_mannose_metabolism,PTS-Gut-EIIA srlB; PTS system glucitol/sorbitol-specific IIA component,0.000173683,4.59E-05,7.1E-05,0,9.52E-05,8.42E-05,6.45E-05,7.94E-05,5.52E-05,0.00013407,0.000107501,8.19E-05,3.4E-05,9.63E-05,3.53E-05,8.45E-05,4.21E-05,0.000118341,6.38E-05,6.96E-05
K02782,K02782: PTS system glucitol/sorbitol-specific IIB component,Metabolism,Carbohydrate metabolism,Fructose_and_mannose_metabolism,PTS-Gut-EIIB srlE; PTS system glucitol/sorbitol-specific IIB component,0.000114167,2.55E-05,2.64E-05,3.22E-05,2.64E-05,8.5E-05,3.42E-05,2.2E-05,1.28E-05,4.68E-05,3.83E-05,3.69E-05,9.4E-05,3.58E-05,3.9E-05,5.39E-05,1.56E-05,5.17E-05,2.36E-05,5.15E-05
K02783,K02783: PTS system glucitol/sorbitol-specific IIC component,Metabolism,Carbohydrate metabolism,Fructose_and_mannose_metabolism,PTS-Gut-EIIC srlA; PTS system glucitol/sorbitol-specific IIC component,0.000206213,4.1E-05,7.43E-05,9.01E-05,9.03E-05,0.000155323,7.78E-05,7.35E-05,6.27E-05,0.000136326,0.000109799,7.79E-05,0.000116077,7.91E-05,7.51E-05,0.000110482,5.85E-05,0.000114808,5.24E-05,9.86E-05
K02786,K02786: PTS system lactose-specific IIA component,Metabolism,Carbohydrate metabolism,Galactose_metabolism,PTS-Lac-EIIA lacF; PTS system lactose-specific IIA component,4.02E-05,2.71E-05,2.8E-05,0,5.23E-05,0,3.81E-05,4.64E-05,0,3.81E-05,4.08E-05,2.38E-05,3.82E-05,3.56E-05,2.06E-05,9.9E-05,4.97E-05,5.48E-05,4.71E-05,7.83E-05
K02787,K02787: PTS system lactose-specific IIB component,Metabolism,Carbohydrate metabolism,Galactose_metabolism,PTS-Lac-EIIB lacE; PTS system lactose-specific IIB component,3E-05,1.49E-05,3.58E-05,1.89E-05,4.66E-05,1.37E-05,4.92E-05,2.95E-05,4.35E-05,7.8E-05,6.09E-05,2.2E-05,4.29E-05,6.99E-05,2.32E-05,6.39E-05,3.68E-05,7.61E-05,4.15E-05,4.04E-05
K02788,K02788: PTS system lactose-specific IIC component,Metabolism,Carbohydrate metabolism,Galactose_metabolism,PTS-Lac-EIIC lacE; PTS system lactose-specific IIC component,3E-05,1.49E-05,3.58E-05,1.89E-05,4.66E-05,1.37E-05,4.92E-05,2.95E-05,4.35E-05,7.8E-05,6.09E-05,2.2E-05,4.29E-05,6.99E-05,2.32E-05,6.39E-05,3.68E-05,7.61E-05,4.15E-05,4.04E-05
K02790,K02790: PTS system maltose and glucose-specific IIB component,Metabolism,Carbohydrate metabolism,Glycolysis___Gluconeogenesis,PTS-Mal-EIIB malX; PTS system maltose and glucose-specific IIB component,7.12E-05,7.61E-05,5.51E-05,4.11E-05,7.2E-05,5.42E-05,0.000113792,0.000104643,3.86E-05,7.58E-05,5.56E-05,9.92E-05,0.000106694,8.21E-05,4.14E-05,9.26E-05,6.92E-05,7.59E-05,3.94E-05,9.69E-05
K02791,K02791: PTS system maltose and glucose-specific IIC component,Metabolism,Carbohydrate metabolism,Glycolysis___Gluconeogenesis,PTS-Mal-EIIC malX; PTS system maltose and glucose-specific IIC component,7.12E-05,7.61E-05,5.51E-05,4.11E-05,7.2E-05,5.42E-05,0.000113792,0.000104643,3.86E-05,7.58E-05,5.56E-05,9.92E-05,0.000106694,8.21E-05,4.14E-05,9.26E-05,6.92E-05,7.59E-05,3.94E-05,9.69E-05
K02793,K02793: PTS system mannose-specific IIA component,Metabolism,Carbohydrate metabolism,Fructose_and_mannose_metabolism,PTS-Man-EIIA manX; PTS system mannose-specific IIA component,0.000393401,0.000214499,0.000258387,0.000179323,0.000226137,0.000278549,0.000354834,0.000243735,0.000214887,0.000368041,0.000323731,0.000276246,0.00018766,0.000177566,0.000205118,0.000356231,0.000278554,0.00026195,0.000258025,0.000197068
K02794,K02794: PTS system mannose-specific IIB component,Metabolism,Carbohydrate metabolism,Fructose_and_mannose_metabolism,PTS-Man-EIIB manX; PTS system mannose-specific IIB component,0.000839233,0.000352409,0.000533506,0.000207883,0.000636859,0.000513786,0.000747361,0.00037798,0.000277292,0.00049208,0.00051269,0.000398436,0.000406967,0.000490781,0.000309588,0.000619674,0.000521407,0.000601176,0.000449765,0.000564823
K02795,K02795: PTS system mannose-specific IIC component,Metabolism,Carbohydrate metabolism,Fructose_and_mannose_metabolism,PTS-Man-EIIC manY; PTS system mannose-specific IIC component,0.000636333,0.000326294,0.000358668,0.000168076,0.000529533,0.000408534,0.00064633,0.000389738,0.000318098,0.000458824,0.00042095,0.000429349,0.000318392,0.000452983,0.000277495,0.00047787,0.000407407,0.000515409,0.000376146,0.000410946
K02796,K02796: PTS system mannose-specific IID component,Metabolism,Carbohydrate metabolism,Fructose_and_mannose_metabolism,PTS-Man-EIID manZ; PTS system mannose-specific IID component,0.000561977,0.000255015,0.000357002,0.000146282,0.000472698,0.000415891,0.000586369,0.000269581,0.00019182,0.000434387,0.000474426,0.00028021,0.000304527,0.000369447,0.000198795,0.000375573,0.000376771,0.000413406,0.00035929,0.000427265
K02798,K02798: PTS system mannitol-specific IIA component,Metabolism,Carbohydrate metabolism,Fructose_and_mannose_metabolism,PTS-Mtl-EIIA mtlA; PTS system mannitol-specific IIA component,0.00019391,3.66E-05,7.61E-05,8.29E-05,0.000144513,5.05E-05,8.99E-05,9.09E-05,5.44E-05,0.00015457,0.000111287,0.00010934,0.000123996,8.2E-05,4.76E-05,7.81E-05,4.04E-05,0.000127118,4.94E-05,6.86E-05
K02799,K02799: PTS system mannitol-specific IIB component,Metabolism,Carbohydrate metabolism,Fructose_and_mannose_metabolism,PTS-Mtl-EIIB mtlA; PTS system mannitol-specific IIB component,0.000166057,2.7E-05,5.35E-05,1.95E-05,8.7E-05,5.97E-05,9.35E-05,9.37E-05,7.36E-05,7.05E-05,8.96E-05,9.83E-05,0.000111501,0.00010981,6.05E-05,9.18E-05,5.59E-05,0.000127605,5.22E-05,7.16E-05
K02800,K02800: PTS system mannitol-specific IIC component,Metabolism,Carbohydrate metabolism,Fructose_and_mannose_metabolism,PTS-Mtl-EIIC mtlA; PTS system mannitol-specific IIC component,0.000166057,2.7E-05,5.35E-05,1.95E-05,8.7E-05,5.97E-05,9.35E-05,9.37E-05,7.36E-05,7.05E-05,8.96E-05,9.83E-05,0.000111501,0.00010981,6.05E-05,9.18E-05,5.59E-05,0.000127605,5.22E-05,7.16E-05
K02802,K02802: PTS system N-acetylglucosamine-specific IIA component,Metabolism,Carbohydrate metabolism,Amino_sugar_and_nucleotide_sugar_metabolism,PTS-Nag-EIIA nagE; PTS system N-acetylglucosamine-specific IIA component,1.88E-05,0,4.29E-06,8.16E-06,1.3E-05,3.59E-06,5.93E-06,7.19E-06,0,6.15E-06,6.38E-06,1.86E-05,6.01E-06,1.17E-05,0,1.16E-05,7.65E-06,2.59E-05,7.73E-06,1.69E-05
K02803,K02803: PTS system N-acetylglucosamine-specific IIB component,Metabolism,Carbohydrate metabolism,Amino_sugar_and_nucleotide_sugar_metabolism,PTS-Nag-EIIB nagE; PTS system N-acetylglucosamine-specific IIB component,0.000148334,0.000124315,0.000131699,0.000126148,0.00018146,0.000168512,0.000211315,0.000155463,0.00014611,0.00023421,0.000206705,0.000129866,0.000135373,0.000177526,0.000135103,0.000187955,0.000178205,0.00026345,0.000182507,0.000197752
K02804,K02804: PTS system N-acetylglucosamine-specific IIC component,Metabolism,Carbohydrate metabolism,Amino_sugar_and_nucleotide_sugar_metabolism,PTS-Nag-EIIC nagE; PTS system N-acetylglucosamine-specific IIC component,0.000148334,0.000124315,0.000131699,0.000150892,0.00018146,0.000168512,0.000211315,0.000155463,0.00014611,0.00023421,0.000206705,0.000129866,0.000135373,0.000177526,0.000135103,0.000187955,0.000178205,0.000270236,0.000182507,0.000197752
K02808,K02808: PTS system sucrose-specific IIA component,Metabolism,Carbohydrate metabolism,Starch_and_sucrose_metabolism,PTS-Scr-EIIA scrA; PTS system sucrose-specific IIA component,6.99E-05,1.45E-05,3.55E-05,8.05E-06,1.33E-05,3.13E-05,5.75E-05,1.11E-05,2.4E-05,4.31E-05,5.19E-05,2.29E-05,1.22E-05,2.4E-05,3.3E-05,3.59E-05,5.53E-05,3.51E-05,3.58E-05,5.85E-05
K02809,K02809: PTS system sucrose-specific IIB component,Metabolism,Carbohydrate metabolism,Starch_and_sucrose_metabolism,PTS-Scr-EIIB scrA; PTS system sucrose-specific IIB component,0.000159217,6.89E-05,0.000148,0.000105699,0.000113769,0.000118696,0.000209762,0.000105025,9.13E-05,0.000138164,0.000161844,0.00011404,9.8E-05,0.000117682,7.98E-05,0.000173,0.000154105,0.000114926,0.000126001,0.000142152
K02810,K02810: PTS system sucrose-specific IIC component,Metabolism,Carbohydrate metabolism,Starch_and_sucrose_metabolism,PTS-Scr-EIIC scrA; PTS system sucrose-specific IIC component,0.000159217,6.89E-05,0.000148,0.000105699,0.000113769,0.000118696,0.000209762,0.000105025,9.13E-05,0.000138164,0.000161844,0.00011404,9.8E-05,0.000117682,7.98E-05,0.000173,0.000154105,0.000114926,0.000126001,0.000142152
